url,all_info,Business Category,Booth Number,Brand,Website,Company Profile,Youtube
https://www.secutech.com/26/en/exdetail.aspx?eid=5196,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\t121', 'Brand\t', 'Self-owned：BIOSTAR (Taiwan)', '', 'Website\thttp://www.biostar.com.tw/app/tw', 'Company Profile\tFor 40 years, BIOSTAR has remained committed to innovation, evolving from a motherboard manufacturer to a global provider of industrial computing, embedded systems, and AI edge solutions. With strong R&D capabilities and reliable product quality, BIOSTAR partners with customers worldwide to drive the future of intelligent computing.', 'Youtube\thttps://www.youtube.com/watch?v=zvUDmwqwwww', '']",AI/IoT/Networking/Software & Platform,121,Self-owned：BIOSTAR (Taiwan),http://www.biostar.com.tw/app/tw,"For 40 years, BIOSTAR has remained committed to innovation, evolving from a motherboard manufacturer to a global provider of industrial computing, embedded systems, and AI edge solutions. With strong R&D capabilities and reliable product quality, BIOSTAR partners with customers worldwide to drive the future of intelligent computing.",https://www.youtube.com/watch?v=zvUDmwqwwww
https://www.secutech.com/26/en/exdetail.aspx?eid=5194,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t1031', 'Brand\t', 'Self-owned：Brother (Taiwan)', '', 'Website\thttp://www.brother.tw', 'Company Profile\tBrother was founded in 1908 in Nagoya, Japan, and has served global markets for over a century. It operates production and sales facilities in 44 countries. Brother is known for quality and innovation, leading in printing, labeling, imaging, and sewing. Its products include printers, multifunction devices, labeling systems, and home and industrial sewing machines. Guided by its “At your side” philosophy, Brother delivers reliable solutions that meet customers’ evolving needs.', 'Youtube\thttps://www.youtube.com/@BrotherTaiwan/videos', '']",Factory & Environmental Safety and Health,1031,Self-owned：Brother (Taiwan),http://www.brother.tw,"Brother was founded in 1908 in Nagoya, Japan, and has served global markets for over a century. It operates production and sales facilities in 44 countries. Brother is known for quality and innovation, leading in printing, labeling, imaging, and sewing. Its products include printers, multifunction devices, labeling systems, and home and industrial sewing machines. Guided by its “At your side” philosophy, Brother delivers reliable solutions that meet customers’ evolving needs.",https://www.youtube.com/@BrotherTaiwan/videos
https://www.secutech.com/26/en/exdetail.aspx?eid=5243,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t', 'Brand\t', 'Self-owned：CECI (Taiwan)', '', 'Website\thttp://www.ceci.com.tw', 'Company Profile\t', 'Youtube\t']","Physical Security: Surveillance, Access Control, Alarm, Intercom",,Self-owned：CECI (Taiwan),http://www.ceci.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5217,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t532', 'Brand\t', 'Website\thttp://www.sokkia.com.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,532,,http://www.sokkia.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3076,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t143', 'Brand\t', 'Other Represented：INTERSPIRO (Europe)', '', 'Website\thttp://www.interspiro.com', 'Company Profile\tProfessional agent INTERSPIRO', 'Sweden century-old brand - respiratory protection equipment', 'Youtube\t']",Active/Passive Fire Safety,143,Other Represented：INTERSPIRO (Europe),http://www.interspiro.com,Professional agent INTERSPIRO,
https://www.secutech.com/26/en/exdetail.aspx?eid=5234,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\t1011', 'Brand\t', 'Self-owned：axis智慧人居平板對講 (Taiwan)', 'Self-owned：4G海量路由切換器 (Taiwan)', 'Self-owned：Panasonic IOT智慧家居 (Japan)', 'Self-owned：AXIS智慧安全帽 (Other)', '', 'Website\thttp://無', 'Company Profile\t', 'Youtube\t']",AI/IoT/Networking/Software & Platform,1011,Self-owned：axis智慧人居平板對講 (Taiwan),http://無,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2761,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1149', 'Brand\t', 'Other Represented：KFTP (Korea)', 'Other Represented：AFT (Korea)', '', 'Website\thttp://chaobang-safety.com.tw/', 'Company Profile\t【Korean Fire-Retardant Technology | Exclusive Distributor in Taiwan】', '', 'KFPT, a Korean company committed to “Protecting Human Safety,” specializes in eco-friendly fire extinguishing and fire-retardant technologies.', 'Its ELEPHANT 119 Lithium-Ion Battery Fire Extinguisher is distributed worldwide and features simple operation, high safety, and reliable performance, providing effective protection against lithium-ion battery fires in residential, commercial, and industrial environments.', 'Youtube\thttps://www.youtube.com/@chaobang_tw', '']",Active/Passive Fire Safety,1149,Other Represented：KFTP (Korea),http://chaobang-safety.com.tw/,【Korean Fire-Retardant Technology | Exclusive Distributor in Taiwan】,https://www.youtube.com/@chaobang_tw
https://www.secutech.com/26/en/exdetail.aspx?eid=737,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t546', 'Brand\t', 'Other Represented：AKRON (America)', 'Other Represented：FLIR (America)', 'Other Represented：ESKA (Europe)', '', 'Website\thttp://www.neptune-ccd.com', 'Company Profile\tCHEN CHE DOUN IND. CORP. is a professional trader situated in Taiwan. We provide total solution of fire equipment, that includes suppression systems, rescue system , light system, emergency system, and personal protective equipment to the local clients also overseas.', 'Youtube\t']",Active/Passive Fire Safety,546,Other Represented：AKRON (America),http://www.neptune-ccd.com,"CHEN CHE DOUN IND. CORP. is a professional trader situated in Taiwan. We provide total solution of fire equipment, that includes suppression systems, rescue system , light system, emergency system, and personal protective equipment to the local clients also overseas.",
https://www.secutech.com/26/en/exdetail.aspx?eid=760,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t137', 'Brand\t', 'Website\thttp://www.cheng-deh.com.tw', 'Company Profile\tReliable Fire Extinguisher Manufacturer & Fire Safety Equipment', 'Cheng Deh Fire Protection (CDFP) is Taiwan’s leading fire extinguisher manufacturer with over 60 years of industry expertise. We have produced more than 1,000 custom fire engines and earned recognition through multiple patents, international certifications, and prestigious awards. Trusted by professionals, CDFP continues to set the benchmark in reliable fire safety solutions.', 'Youtube\thttps://www.youtube.com/@CDFPOfficial', '']",Active/Passive Fire Safety,137,,http://www.cheng-deh.com.tw,Reliable Fire Extinguisher Manufacturer & Fire Safety Equipment,https://www.youtube.com/@CDFPOfficial
https://www.secutech.com/26/en/exdetail.aspx?eid=495,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t243', 'Brand\t', 'Self-owned：FLAMINGO 火鶴牌 (Taiwan)', '', 'Website\thttp://www.cg119.com.tw', ""Company Profile\tAdhering to the concept of professionalism and pragmatism, we develop fire-fighting equipment suitable for the environment, as well as intelligent fire control switchboards, fire auxiliary machines, relays (electrical translation), various detectors, fire alarms, indicator lights, alarm bells, etc. The company's products are all developed and produced in Taiwan. It can be flexibly adjusted according to system planning to meet on-site needs and ensure the safety of users' lives and property."", 'Youtube\t']",Active/Passive Fire Safety,243,Self-owned：FLAMINGO 火鶴牌 (Taiwan),http://www.cg119.com.tw,"Adhering to the concept of professionalism and pragmatism, we develop fire-fighting equipment suitable for the environment, as well as intelligent fire control switchboards, fire auxiliary machines, relays (electrical translation), various detectors, fire alarms, indicator lights, alarm bells, etc. The company's products are all developed and produced in Taiwan. It can be flexibly adjusted according to system planning to meet on-site needs and ensure the safety of users' lives and property.",
https://www.secutech.com/26/en/exdetail.aspx?eid=109,"['Business Category\t', 'Booth Number\t227', 'Brand\t', 'Self-owned：CJECO (Taiwan)', '', 'Website\thttp://www.cjeco.com.tw', 'Company Profile\t', 'Youtube\t']",,227,Self-owned：CJECO (Taiwan),http://www.cjeco.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3187,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t1235', 'Brand\t', 'Website\thttp://https://www.t-boss.com.tw/', 'Company Profile\tDofair Co., Ltd. a professional ladder manufacturer from Taiwan since 1990. Dofair focus on developing climbing equipment over 30 years, and put every users’ safety on the 1st priority. From the product materials recipe, product design and to the production, Dofair always try to present ladders with the lightest weight but strongest structure to its clients.', '', 'And Dofair is known as the best provider with climbing equipment in Taiwan even ladder industry field.', 'Youtube\t']",Factory & Environmental Safety and Health,1235,,http://https://www.t-boss.com.tw/,"Dofair Co., Ltd. a professional ladder manufacturer from Taiwan since 1990. Dofair focus on developing climbing equipment over 30 years, and put every users’ safety on the 1st priority. From the product materials recipe, product design and to the production, Dofair always try to present ladders with the lightest weight but strongest structure to its clients.",
https://www.secutech.com/26/en/exdetail.aspx?eid=2913,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t226', 'Brand\t', 'Self-owned：CiaoDa (Taiwan)', '', 'Website\thttp://szok-enc.com', 'Company Profile\tCiaoDa Cloud Technology Co., Ltd. has a R&D team with more than 20 years of experience, specializing in the R&D, design and manufacturing of power equipment and communication products, providing customers with high-quality ODM/OEM services. In addition, it also has RF antenna, software and hardware technology, structural design, system integration, interface development, product testing and certification, and complete professional manufacturing technology.', 'Youtube\t']",Factory & Environmental Safety and Health,226,Self-owned：CiaoDa (Taiwan),http://szok-enc.com,"CiaoDa Cloud Technology Co., Ltd. has a R&D team with more than 20 years of experience, specializing in the R&D, design and manufacturing of power equipment and communication products, providing customers with high-quality ODM/OEM services. In addition, it also has RF antenna, software and hardware technology, structural design, system integration, interface development, product testing and certification, and complete professional manufacturing technology.",
https://www.secutech.com/26/en/exdetail.aspx?eid=1570,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t111', 'Brand\t', 'Self-owned：ONLY (Taiwan)', 'Other Represented：Senturian (Other)', '', 'Website\thttp://www.cppower.com.tw', ""Company Profile\tThe CIEAN-PO team was established in 1998, with its headquarters located in an area known for its advantageous position. As a software platform provider focused on IP video analytics and AI deep learning, the company boasts the industry's largest and most advanced software platforms with a wide range of top domestic and international brands. They offer a variety of intelligent AI video solutions for applications such as smart factories, campuses, transportation, construction, and medical care."", 'Youtube\t']","Physical Security: Surveillance, Access Control, Alarm, Intercom",111,Self-owned：ONLY (Taiwan),http://www.cppower.com.tw,"The CIEAN-PO team was established in 1998, with its headquarters located in an area known for its advantageous position. As a software platform provider focused on IP video analytics and AI deep learning, the company boasts the industry's largest and most advanced software platforms with a wide range of top domestic and international brands. They offer a variety of intelligent AI video solutions for applications such as smart factories, campuses, transportation, construction, and medical care.",
