"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","text-left","pps-tags","pps-tags href","directory-stand 2","title-in-exhibitor-summary","brands href","wrap-word 2"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20right-tek%20intelligent%20technology%20co%20ltd.org-77fe7e40-41d6-47c4-9123-424cd670bcad.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","GUANGDONG RIGHT-TEK INTELLIGENT TECHNOLOGY CO., LTD.","","","","","","0B32","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20yuanyao%20test%20equipment%20co%20ltd.org-ee150fe5-f176-4ffd-8af7-6fa1c836c159.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-151a523d-3c7e-461b-bcef-99fabd062474/desktop-small/8ab62dc6-0821-49ad-9dd9-3f4a3bcdc370.jpg","GUANGDONG YUANYAO TEST EQUIPMENT CO. LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20yuanyao%20test%20equipment%20co%20ltd.org-ee150fe5-f176-4ffd-8af7-6fa1c836c159.html","Founded in Dongguan, Guangdong Yuanyao Test Equipment Co., Ltd. is a professional high-tech manufacturer focusing on R&D, production and sales of reliable environmental testing equipment.
 
We supply temperature & humidity chambers, thermal shock chambers, IP protection test chambers, industrial ovens, and other products, widely used in electronics, automotive and new energy industries. Certified with ISO and CE standards, our goods are sold to over 80 countries worldwide. We offer customized solutions and reliable after-sales service, sincerely looking forward to global cooperation.","Categories","Reliability/Evaluation Inspection Equipment, Manufacturer (Brand Owner), Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, Machine Building, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing, Personal Computer Peripheral, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20yuanyao%20test%20equipment%20co%20ltd.org-ee150fe5-f176-4ffd-8af7-6fa1c836c159.html","9D20","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20yuanyao%20test%20equipment%20co%20ltd.org-ee150fe5-f176-4ffd-8af7-6fa1c836c159.html","Yuanyao"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangzhou%20highly%20electric%20co%20ltd.org-5a4016db-d271-4e3d-b7ed-0b08222b4b3e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-43d511ca-b832-40b0-a11d-177c94790c8e/desktop-small/b0e55420-88d1-4cc6-be51-909d3a7d37b4.jpg","GUANGZHOU HIGHLY ELECTRIC CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangzhou%20highly%20electric%20co%20ltd.org-5a4016db-d271-4e3d-b7ed-0b08222b4b3e.html","HIGHLY ELECTRIC CO., established in 1974, started with pressure switches and grew into a leading industrial switch maker. We offer ISO9001 & ISO14001 certified products like illuminated, micro, limit, waterproof, toggle, rocker, and custom switches. Serving electronics, telecom, home appliances, medical, automotive, and more, we focus on innovation, quality, and teamwork. Driven by the vision “We must be ready today for tomorrow,” we strive to deliver value and help our customers succeed.","","","","0B24","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangzhou%20highly%20electric%20co%20ltd.org-5a4016db-d271-4e3d-b7ed-0b08222b4b3e.html","HIGHLY"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangzhou%20sunbeam%20electronic%20ltd.org-b96175db-e7af-4b85-ad76-027dde37ebde.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","GUANGZHOU SUNBEAM ELECTRONIC LTD.","","","","","","0C33","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hangzhou%20hua%20guang%20advanced%20welding%20materials%20co%20ltd.org-8beab925-49d5-486a-9504-418ef19f25df.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b599d4d5-9329-4371-889c-786e4be2a9bf/desktop-small/5817a021-72a0-4a5d-8c30-8dfe8ee4ca03.png","HANGZHOU HUA GUANG ADVANCED WELDING MATERIALS CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hangzhou%20hua%20guang%20advanced%20welding%20materials%20co%20ltd.org-8beab925-49d5-486a-9504-418ef19f25df.html","Hua Guang Welding has become a leading domestic brazing materials manufacturer — recognized as a National Single-Champion Manufacturing Enterprise and winner of the National Science & Technology Progress Award (Second Prize), with 128 patents. Listed on the Shanghai Stock Exchange STAR Board in 2020, Hua Guang serves industries including HVAC/smart home, energy, rail transit, NEVs, electronics, semiconductors, aerospace, and AI infrastructure, delivering customized, high-performance joining solutions.","Categories","Soldering Machines/Materials, Manufacturer (Brand Owner), Aerospace, Automotive Electronics, Home Appliance","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hangzhou%20hua%20guang%20advanced%20welding%20materials%20co%20ltd.org-8beab925-49d5-486a-9504-418ef19f25df.html","0C36","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hefei%20jingweite%20electronics%20co%20ltd.org-605c5779-eb41-450e-bc69-b3b24b1e6445.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-7fbe2729-9e6d-4abf-9ac6-9e1a2681c91c/desktop-small/bf44021a-ca91-4955-abad-aacc35b59c80.png","HEFEI JINGWEITE ELECTRONICS CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hefei%20jingweite%20electronics%20co%20ltd.org-605c5779-eb41-450e-bc69-b3b24b1e6445.html","Hefei Jingweite Electronics Co., Ltd. is located in the state -level Hefei Economic and Technological Development Zone. It is a nationahigh-techenterprise integrating research, development, production and sales of crystal frequency devices. After More than 20 years of un-remiting efforts and struggle, our scale and inovation ability have entered the industrys frst phalanx, the synthesis real strength rank inthe forefront of the domestic industry.","Categories","Electronic Precision Metal Part, Manufacturer (Brand Owner), Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, Machine Building, Medical Devices, Mobile Communication System Equipment","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hefei%20jingweite%20electronics%20co%20ltd.org-605c5779-eb41-450e-bc69-b3b24b1e6445.html","0B07","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hefei%20jingweite%20electronics%20co%20ltd.org-605c5779-eb41-450e-bc69-b3b24b1e6445.html","JWT"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.heyuan%20jiachen%20technology%20limited.org-ee497866-7aa9-4fc5-ac0e-194e25aaf17d.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-25aa74d8-b76a-448d-a452-2f867d05e423/desktop-small/bfedb21c-0a0b-4a5c-a84c-301718690e77.png","HEYUAN JIACHEN TECHNOLOGY LIMITED","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.heyuan%20jiachen%20technology%20limited.org-ee497866-7aa9-4fc5-ac0e-194e25aaf17d.html","Jiachen offers a wide range of sensor solutions widely used in industrial automation, automotive systems, and IoT applications. Our fully integrated operations—from product design and development to strict production management and final inspection—ensure consistent
quality and reliability. Our strong R&D capability is supported by a team of experienced engineers, along with collaboration with industry experts and academic institutions.","Categories","OTHERS, Manufacturer (Brand Owner), Industrial Automation","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.heyuan%20jiachen%20technology%20limited.org-ee497866-7aa9-4fc5-ac0e-194e25aaf17d.html","0B35","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hong%20jang%20intl%20electrical%20wire%20%20cable%20co%20ltd.org-551370a7-08b9-4f2a-bd88-64cce1aceb36.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-81c7f3f3-bfb6-4148-af72-e5e82b32e692/desktop-small/b83af482-24ab-4c61-bd4e-5837830893ae.png","HONG JANG INTL ELECTRICAL WIRE & CABLE CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hong%20jang%20intl%20electrical%20wire%20%20cable%20co%20ltd.org-551370a7-08b9-4f2a-bd88-64cce1aceb36.html","Hong Jang Intl Electrical Wire & Cable Co., Ltd., established in 1989, is a professional manufacturer of electric wires and cables, specializing in customized solutions for special applications. Our products comply with major international standards and certifications, including CE, CNS, CSA, PSE, UL, ISO, VDE, and RoHS. With over 37 years of industry experience, we deliver high-quality and reliable products trusted by customers across diverse industries worldwide.","Categories","Connector & Cable, Manufacturer (Brand Owner), Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, Machine Building, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing, Personal Computer Peripheral, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hong%20jang%20intl%20electrical%20wire%20%20cable%20co%20ltd.org-551370a7-08b9-4f2a-bd88-64cce1aceb36.html","0C11","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hong%20jang%20intl%20electrical%20wire%20%20cable%20co%20ltd.org-551370a7-08b9-4f2a-bd88-64cce1aceb36.html","HONG JANG"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hongze%20electronics%20zhongshan%20co%20ltd.org-9a5d7708-0ceb-47e3-9eca-28dcb7d7bff8.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e80489bb-e820-4605-b6cd-6b756651f79a/desktop-small/f7156617-afed-4616-8c81-7ad2270a509d.png","HONGZE ELECTRONICS (ZHONGSHAN) CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hongze%20electronics%20zhongshan%20co%20ltd.org-9a5d7708-0ceb-47e3-9eca-28dcb7d7bff8.html","Shenzhen yizhuo electronic co., LTD., founded in 2012, is a national company.Regional high-tech enterprise certified according to international standards.After many years of intensive.Yizhuo electronics grew significantly, and its subsidiary Hongze electronics (zhongshan) co., LTD has grown as a continuation of maternal heritage.The company develops in synergy. We specialize in design and production.Production of printed circuit boards, FR-4\MCPCB \PCBA etc.
Since its foundation 15 years ago, Yizhuo has been certified CE, SGS,ISO9001, ISO14001, IATF1694,UL,CUL.","Categories","PCBs (Rigid/Flexible/Multi-layered), Manufacturer (Brand Owner), Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, Machine Building, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hongze%20electronics%20zhongshan%20co%20ltd.org-9a5d7708-0ceb-47e3-9eca-28dcb7d7bff8.html","0E34","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hongze%20electronics%20zhongshan%20co%20ltd.org-9a5d7708-0ceb-47e3-9eca-28dcb7d7bff8.html","YZ PCB"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.horng%20tong%20enterprise%20co%20ltd.org-8c1d2e5a-ac11-4e20-8653-194a684bb5fb.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HORNG TONG ENTERPRISE CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.horng%20tong%20enterprise%20co%20ltd.org-8c1d2e5a-ac11-4e20-8653-194a684bb5fb.html","HORNG TONG ENTERPRISE CO., LTD. is a professional manufacturer of electronic connectors for notebook, PC, server and industrial applications. Our product range includes pin headers, female headers, box headers, wafer connectors, USB, SATA, FFC/FPC and customized connector solutions. With strong R&D, stable quality and flexible production capability, we support customers from design-in to mass production and provide fast response for new project development.","Categories","Connector & Cable, Manufacturer (Brand Owner), Personal Computer Peripheral","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.horng%20tong%20enterprise%20co%20ltd.org-8c1d2e5a-ac11-4e20-8653-194a684bb5fb.html","9E28","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hualei%20jiaxing%20intelligent%20technology%20co%20ltd.org-1b88b239-a092-47a2-bd46-47264ac56ca1.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-a142b969-1ba0-45ac-8c95-dfd423181801/desktop-small/fe57ecd0-950a-4b3d-96ca-f6429850cd26.jpg","HUALEI (JIAXING) INTELLIGENT TECHNOLOGY CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hualei%20jiaxing%20intelligent%20technology%20co%20ltd.org-1b88b239-a092-47a2-bd46-47264ac56ca1.html","Our company's business scope includes the manufacturing of optical imaging full inspection machines for high-end bolts and nuts, oil-free bearings, powder metallurgy, magnetic materials, etc; Design and manufacture of fully automatic eddy current testing machine, automation transformation of punching machine automatic handling, customized and intelligent equipment manufacturing, etc
Partial main equipment:
AI deep learning based intelligent visual image screening machine, fully automatic thread pass stop gauge detection equipment
Planning of the overall automation streamline conveyor system fo","Categories","Analysis Equipment/Software, AOI Inspection Equipment, Inspection Equipment, Machine Vision/CCD Cameras, Measurement Equipment, Non Destructive Inspection Equipment, Reliability/Evaluation Inspection Equipment, Manufacturer (Brand Owner), Automotive Electronics, Industrial Automation, Machine Building","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hualei%20jiaxing%20intelligent%20technology%20co%20ltd.org-1b88b239-a092-47a2-bd46-47264ac56ca1.html","9F23","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hualei%20jiaxing%20intelligent%20technology%20co%20ltd.org-1b88b239-a092-47a2-bd46-47264ac56ca1.html","HL"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20ruiyuan%20electronic%20co%20ltd.org-ee7c0e04-0b7d-49c6-916e-ac76d8627467.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-517c982a-c62c-4f10-b6fc-30dbb61d60e5/desktop-small/a4fc5898-2f82-43aa-aba3-351a2fff3b34.png","HUBEI RUIYUAN ELECTRONIC CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20ruiyuan%20electronic%20co%20ltd.org-ee7c0e04-0b7d-49c6-916e-ac76d8627467.html","Hubei Ruiyuan Electronics Co., Ltd. is a high-tech enterprise specializing in the Research And Development and production of magnetic components including Ni-Zn, Mn-Zn ferrite cores, inductors and transformers. Established in October 2007, the company operates its production base in Hubei Province, while its Research And Development and sales center is located in Zhongshan, Guangdong, with a total factory area exceeding 80,000 square meters.","Categories","SMDs (Capacitor/Diode/Resister/Transistor/IC/etc.), Transformers, OTHERS, Manufacturer (Brand Owner), Automotive Electronics, Home Appliance, Industrial Automation, Medical Devices, Mobile Communication System Equipment","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20ruiyuan%20electronic%20co%20ltd.org-ee7c0e04-0b7d-49c6-916e-ac76d8627467.html","0C05","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20ruiyuan%20electronic%20co%20ltd.org-ee7c0e04-0b7d-49c6-916e-ac76d8627467.html","Ruiyuan"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.huiyang%20zing%20ear%20industry%20co%20ltd.org-de56a2b7-24f3-48d1-8932-1c289144c385.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HUIYANG ZING EAR INDUSTRY CO., LTD.","","","","","","0C34","","",""
