"col-md-3 href","product-imgSize src","titleHover","col-3","text-dark","text-muted","text-dark 2","text-muted 2","text-dark 3","mb-2","ellipsis2","Border_fav"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=213495","https://www.chanchao.com.tw/exhibitorservicefiles/logo/103549_213495_B.jpg","SHIHLIN ELECTRIC & ENGINEERING CORP.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","M1020","Products of Factory Automation :
1. Shihlin brand : inverter, servo motor, programmable logic controller, human machine interface、PCS、PV Inverter
2. Agency brand:
   - Mitsubishi : inverter, servo motor , programmable  logic controller, robot
   - Panasonic : Sensors, Laser Marker
   - Nidec：servo reducer

Automation Engineering and System Integration Products :
Automation equipment, customized special machine, IoT system integration

Breaker & Switchgear Factory :
Low-voltage switch breaker","8"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=213465","https://www.chanchao.com.tw/exhibitorservicefiles/logo/121802_213465_B.jpg","TAIWAN DOMINO AMJET CO., LTD.","7
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I316","TAIWAN DOMINO AMJET CO., LTD.was established in 1992 and has more than 33 years of experience in labeling equipment and services.
We are committed to providing advanced and reliable labeling solutions.
Ensure product stability and efficiency. We integrate global technology to provide comprehensive labeling solutions for various production lines and seamlessly integrate with packaging equipment around the world, including vertical and horizontal packaging, vacuum packaging and weighing machines.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=213484","https://www.chanchao.com.tw/exhibitorservicefiles/logo/112267_213484_B.jpg","NEVIS CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K816","Adimec/AT/AVT/CEI/CIS/CREVIS/Dalsa/EURESYS/EXCELITAS/Goertek/iCore/JAI/Linos/LVS/MidOpt/Myutron/Mega Phase/NPI/Osela/OPT/Optronis/Optem/PCO/Phrontier/Robosense/SAIGE/Teledyne/TIS/TMS/TOSHIBA TELI/ Exosens/X-Cite/Xenics","2"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=213534","https://www.chanchao.com.tw/exhibitorservicefiles/logo/177852_213534_B.jpg","THE IMAGING SOURCE ASIA CO., LTD.","9
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K816","Founded in 1988, The Imaging Source develops high-performance industrial cameras and embedded vision components for factory automation, quality control, medical imaging, research, and security. Its portfolio includes cameras with USB 3.1, USB 3.0, USB 2.0, GigE, GMSL2, FPD-Link III, and MIPI CSI-2 interfaces, supporting both PC-based and embedded platforms. Known for quality, longevity, and easy integration, it serves customers worldwide through global sales and support networks reliably.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214173","https://www.chanchao.com.tw/exhibitorservicefiles/logo/293273_214173_B.jpg","CUBIC DEV. CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J418","Create the highest value
We are a group of top-notch combinations from barcode, imaging, industrial automation and AI. With everything is possible, we create the highest value for our products and provide the best service to our customers through the integration of expertise,experience and creativity.
As long as you dare, we will do our best to achieve it !
In the fields of barcode, imaging, industrial automation and AI, the solution will not be just a ""dot"", a one-way ""line"" and a ""surface"" in front of the layer. With years of practical experience, we continue to learn new knowledge and technology with the times, create the most valuable system and solutions with depth, breadth and height, and achieve nearly 90% of customers' needs.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214913","https://www.chanchao.com.tw/exhibitorservicefiles/logo/130164_214913_B.jpg","YU YOU TECH CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J418","YUYOU Technology specializes in AI-powered machine vision for semiconductor and advanced packaging industries. We showcase Cognex vision solutions for CoWoS, CoPoS, PCB substrates, and semiconductor manufacturing.

Featured applications include AI defect inspection, 3D measurement, OCR verification, Wafer ID reading, robotic guidance, and traceability systems. Our solutions help improve yield, quality, and smart manufacturing efficiency.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215628","https://www.chanchao.com.tw/exhibitorservicefiles/logo/290609_215628_B.jpg","PANCOTECH AUTOMATION CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J418","","2"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=217065","https://www.chanchao.com.tw/exhibitorservicefiles/logo/123090_217065_B.jpg","PHOTON-TECH INSTRUMENTS CO., LTD.","9
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K316","►Algorithm core 
Image developing – more than a decade, PHOTON-TECH cooperates with the global top image automatic-identification company “MVTec” which was founded in Munich, Germany,  and collaborates  with more than forties of doctors  for
assisting clients developing AOI inspection equipments as well. We acknowledge  it is not only vision concerned but much more important as  precession sport-control needed. That way, with the top and must-have technology completes
a equipment.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219727","https://www.chanchao.com.tw/exhibitorservicefiles/logo/276119_219727_B.jpg","BECKHOFF AUTOMATION CO., LTD.","7
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L218","Beckhoff Automation is found in 1980, the development of innovative products and solutions on the basis of PC-based control technology has been the foundation of the company success. The product spectrum of Beckhoff comprises these main areas: Industrial PCs, I/O and fieldbus components, drive technology, automation software and vision. Product series are available for all areas, which can be used as individual components or function collectively as a complete, harmonized control system.","4"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219731","https://tairos.chanchao.com.tw/_nuxt/img/default_Img.f60703e.png","FU TAI YI MATERIAL HANDLING EQUIPMENT CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K116","Fu Tai Yi Material Handling Equipment Co., Ltd. fully committed to the aspects of smart manufacturing and smart logistics. We have experts to plan out different kinds of automatic guided vehicles for transportation, as well as logistic design, taking technical quality as the priority. We provide safer, more reliable, and more comprehensive smart logistic solutions, aiming to move towards the automation era of Industry 4.0 that promise ""Smart Logistic and Smart Manufacturing.","3"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219732","https://www.chanchao.com.tw/exhibitorservicefiles/logo/256356_219732_B.webp","UNITECH ELECTRONICS CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I116","Unitech, a leading Auto-ID provider in Taiwan with 40+ years of experience, focuses on PDAs, barcode scanners, and RFID readers. We also distribute global brands like Zebra, TSC, and Honeywell . As a key partner of Geek+ in Taiwan, we offer scalable AMR-based warehouse automation solutions, boosting efficiency from shelves and totes to pallets helping businesses significantly boost warehouse productivity and accuracy.","7"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219734","https://www.chanchao.com.tw/exhibitorservicefiles/logo/222469_B.png","TAIWAN 3AXLE TECHNOLOGY CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J902","Taiwan 3 Axle Technology Company is  that specializes in producing equipment for the small and large power fiber metal laser cutting machines.  Adopting Italian industrial manufacturing concepts, modular and industrialized technical cooperation standards design to create a new generation of small and medium power laser cutting machines that are faster and more refined in production to provide more exquisite technical services and solutions for laser processing in multiple industries.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219735","https://www.chanchao.com.tw/exhibitorservicefiles/logo/265223_219735_B.jpg","COMPONA CO., LTD.","3
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I316","Compona Co,. Ltd was founded in 2006. A famous food related product/automatic components of logistic produce manufacturer a;sp an agent in Taiwan. Supply Power Roller, Conveyor Roller, Top Chain, components of conveyor machine and provide technical advice to the customers in food/beverage and logistic automation field.
Compona has experience in serving customers for over 15 years, we are willing to help customers achieving their goal and solving problems.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=220706","https://www.chanchao.com.tw/exhibitorservicefiles/logo/177830_B.jpg","COGNEX TAIWAN, INC.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","","Cognex Vision Inspection Systems (Shanghai) Co., Ltd. is an advanced provider of vision systems, vision software, vision sensors and industrial barcode readers for the field of manufacturing automation.
Cognex Vision Systems aims to enhance product quality, eliminate production errors, reduce manufacturing costs, and provide high-quality products at low prices to exceed consumer expectations.
Typical machine vision applications include defect detection, production line monitoring, guiding assembly robots, and tracking, classifying, and identifying parts.
Cognex serves international customers through its offices across North America, Europe, Japan, Asia and Latin America, as well as a global network of integrated and distribution partners. The company's headquarters is located in Natick County, near Boston, Massachusetts, USA.
Cognex is publicly traded on the Nasdaq stock Market under the symbol CGNX.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=216948","https://www.chanchao.com.tw/exhibitorservicefiles/logo/112270_216948_B.jpg","KUKA AUTOMATION TAIWAN LTD.","7
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L118","KUKA is a global leader in industrial robotics and automation solutions. Headquartered in Augsburg, Germany, KUKA generates annual sales over EUR 4 billion and employs approximately 15,000 people worldwide. As a supplier of intelligent automation solutions, KUKA‘s technologies support efficient, flexible and reliable production across industries including automotive, e-mobility and battery manufacturing, electronics, metal and plastics, consumer goods, e-commerce, retail and healthcare.","2"
