"list-item-link href","brand-card-wrapper src","name","chip","brand-location-hall","brand-location-stand","country"
"https://www.ifa-berlin.com/exhibitors/picea","https://drive.ifa-berlin.com/drive/2026/08/_cache/c60f21959d16dd03d39d49388439e357_d32ee8f46dc6e7bc84bc0cf4c4a2c941.png.webp","PICEA","Home Appliances","Hall 9","H9-133","China"
"https://www.ifa-berlin.com/exhibitors/xpeng","https://www.ifa-berlin.com/img/exhibitors/default.svg","XPENG","Mobility","CityCube Hall B","CCBB-142","Netherlands"
"https://www.ifa-berlin.com/exhibitors/commaxx-group","https://drive.ifa-berlin.com/drive/2025/12/_cache/4037c06b16613388409996de3d9ec969_68b943a1b8ca1a995a7fbb2477a2f617.png.webp","Commaxx Group","Smart Home","Hall 1.2","H1.2-182","Netherlands"
"https://www.ifa-berlin.com/exhibitors/kaxfree","https://drive.ifa-berlin.com/drive/2026/06/_cache/6f89c4c1dbc31520e486c0271eefdf35_786f9d16866cd026e3eeaf867e68d0c1.png","KAXFREE","Home Appliances","Hall 8.1","H8.1-224","China"
"https://www.ifa-berlin.com/exhibitors/insta360","https://drive.ifa-berlin.com/drive/2026/06/_cache/f40bc77b69c770970c62634df8934d39_a3bbe14cefe536a3bdb393b92d4f1d97.png.webp","Insta360","Content Creation","Hall 20","H20-119","Germany"
"https://www.ifa-berlin.com/exhibitors/benq","https://drive.ifa-berlin.com/drive/2026/06/_cache/69039b4bf25104922c92f0791d15a014_a18cc36982fc875f21a4a89e0acea786.jpg.webp","BenQ","Computing & Gaming","Hall 6.2","H6.2-107","Taiwan"
"https://www.ifa-berlin.com/exhibitors/games-ground","https://www.ifa-berlin.com/img/exhibitors/default.svg","Games Ground","Computing & Gaming","Hall 6.2","H6.2-202","Germany"
"https://www.ifa-berlin.com/exhibitors/oolu-soft","https://drive.ifa-berlin.com/drive/2026/08/_cache/f53f909c69df2e8a57f98330081ad3d9_4dc4a640bc35d615da06e1d46a4a164d.png.webp","Oolu Soft","IFA Next","Hall 25","H25-313","South Korea"
"https://www.ifa-berlin.com/exhibitors/deerrun","https://drive.ifa-berlin.com/drive/2026/08/_cache/512ad015c454f5e22641903060347f4a_461c27dcc807dbd2a65cd5a6d65edee8.png.webp","DeerRun","Beauty Tech & Wellbeing","Hall 12","H12-141","China"
"https://www.ifa-berlin.com/exhibitors/ollobot","https://drive.ifa-berlin.com/drive/2026/06/_cache/9a7880601b0f94185e9c75700d722c42_bae8666e1d7eb14f27b224033f2f7427.png.webp","Ollobot","Smart Home","Hall 1.2","H1.2-174","China"
"https://www.ifa-berlin.com/exhibitors/vention","https://drive.ifa-berlin.com/drive/2025/09/_cache/82311ae208ab36e012bb4d24d0db04c5_3960c799d120de8c3a20793c078e3252.png.webp","Vention","Communication & Connectivity","Hall 4.2","H4.2-127","China"
"https://www.ifa-berlin.com/exhibitors/waea-future-audio-visual-industry-innovation-center","https://www.ifa-berlin.com/img/exhibitors/default.svg","WAEA Future Audio-Visual Industry Innovation Center","IFA Next","Hall 5.2","H5.2-429","China"
"https://www.ifa-berlin.com/exhibitors/afra-europe","https://www.ifa-berlin.com/img/exhibitors/default.svg","AFRA EUROPE LTD","Home Appliances","Hall 6.1","H6.1-109","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/jlab","https://drive.ifa-berlin.com/drive/2026/07/_cache/bff35095369a01b23fce02845cb03958_948e5d81309e75917c88de794a99d5eb.png","JLab","Audio","Hall 10.2","H10.2-113","USA"
"https://www.ifa-berlin.com/exhibitors/egypt-expo-convention-authority-eeca","https://www.ifa-berlin.com/img/exhibitors/default.svg","Egypt Expo & Convention Authority (EECA)","IFA Global Markets","Hall 26c","H26c-308","Egypt"
"https://www.ifa-berlin.com/exhibitors/awol-vision","https://www.ifa-berlin.com/img/exhibitors/default.svg","AWOL Vision","Home & Entertainment","Hall 22","H22-113","China"
"https://www.ifa-berlin.com/exhibitors/intenxiv","https://drive.ifa-berlin.com/drive/2026/08/_cache/289b2235819abac518adac272b7252da_01c6f4302b5acb02fdc4cf7749cd241a.png.webp","intenxiv","IFA Next","Hall 25","H25-361","South Korea"
"https://www.ifa-berlin.com/exhibitors/magiclab-robotics","https://drive.ifa-berlin.com/drive/2026/08/_cache/29c84cdf94a6862759b58a2228a92ee1_3a60227dab8e26146edeebdc41301c0b.png.webp","MagicLab Robotics","IFA Next","Hall 25","H25-149","China"
"https://www.ifa-berlin.com/exhibitors/navimow-segway","https://drive.ifa-berlin.com/drive/2026/08/_cache/85a741af9b60defc968a827f5219c391_4ff63f65e8515586f151a6fd40b3a919.png.webp","Navimow (Segway)","Home Appliances","Hall 9","H9-121","Germany"
"https://www.ifa-berlin.com/exhibitors/main-information-system","https://drive.ifa-berlin.com/drive/2026/08/_cache/f8e569555ac7a3358402e6c860813661_443dc3f5e8517ee64d85bb88b4552c5b.png.webp","Main Information System","IFA Next","Hall 25","H25-307","South Korea"
"https://www.ifa-berlin.com/exhibitors/star-glory","https://drive.ifa-berlin.com/drive/2026/08/_cache/f1674f7228662f734a27d94812a4ef6f_25b25dc2fb561473605f16aeff96b54e.png.webp","Star Glory Limited","Home Appliances","Hall 8.1","H8.1-109","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/elaraby-germany","https://drive.ifa-berlin.com/drive/2025/12/_cache/02eaf4be835246f95f21320dce3ef53f_0da3b11c3ae90e5d12cd517283cd0c98.jpg.webp","Elaraby Germany GmbH","","","","Germany"
"https://www.ifa-berlin.com/exhibitors/xperi","https://drive.ifa-berlin.com/drive/2025/07/_cache/21e86ce7d0f2fd29dd93382bef258d46_71a9f3a22278f8a86f43cdfd4a0efe19.png.webp","Xperi","Home & Entertainment","Hall 22","H22-134","Ireland"
"","https://www.ifa-berlin.com/img/exhibitors/default.svg","Jackery","Smart Home","Hall 2.2","H2.2-114","Germany"
"https://www.ifa-berlin.com/exhibitors/aiper-intelligent","https://drive.ifa-berlin.com/drive/2026/05/_cache/57d874126888947133627f4287497fd4_20d71532723b644c57cf9fa9cbc03902.jpg.webp","Aiper Intelligent SARL","Home Appliances","Hall 9","H9-104","France"
"https://www.ifa-berlin.com/exhibitors/uwant","https://drive.ifa-berlin.com/drive/2026/08/_cache/68ae322d33f77d1b9d37a4e4e6107ded_63d430ed96bd6963a9d9bd304db411c5.jpg.webp","UWANT","Home Appliances","Hall 9","H9-103","China"
"https://www.ifa-berlin.com/exhibitors/proove-gaming","https://drive.ifa-berlin.com/drive/2026/08/_cache/247b5e47153d19b4335f12d7bb408080_4f11beb3d525ad13db030950f875cbd2.png.webp","Proove","Communication & Connectivity","Hall 3.2","H3.2-127","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/mtc","https://drive.ifa-berlin.com/drive/2026/08/_cache/06f23cbab3466740d6422f06279d3360_a51bab76ca86ebb1300511191be94f23.png.webp","MTC","Home & Entertainment","Hall 22","H22-102","China"
"https://www.ifa-berlin.com/exhibitors/jonr-2","https://drive.ifa-berlin.com/drive/2026/07/_cache/7eb754551a6b6a9e4640335ab8fa33d4_99e10447e5330468b832c200b702bbf4.png.webp","Jonr","Home Appliances","Hall 9","H9-115","China"
"https://www.ifa-berlin.com/exhibitors/ufesa-zelmer-sda-di4","https://www.ifa-berlin.com/img/exhibitors/default.svg","Ufesa, Zelmer, SDA, Di4","Home Appliances","Hall 6.1","H6.1-105","Spain"
"https://www.ifa-berlin.com/exhibitors/pure-electric","https://drive.ifa-berlin.com/drive/2026/08/_cache/3a3bf427faa1d2f38d5773346f4559ce_1c73d1d1647792bdb0a215cf563ff622.png.webp","Pure Electric","Mobility","Hall 4.2","H4.2-130","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/kingsmith","https://drive.ifa-berlin.com/drive/2026/08/_cache/81b59b9fb80f4823b6d5736987dc82ce_aca7813ae50203060e41a3f1d49f80a2.png.webp","KingSmith","Beauty Tech & Wellbeing","Hall 12","H12-117","China"
"https://www.ifa-berlin.com/exhibitors/blackview","https://www.ifa-berlin.com/img/exhibitors/default.svg","Blackview","Communication & Connectivity","Hall 3.2","H3.2-171","China"
"https://www.ifa-berlin.com/exhibitors/ezviz","https://drive.ifa-berlin.com/drive/2026/06/_cache/65ddb43efe02916ebb4c547cf545e663_f2acab2f21f2a6da8ef3f6137998d55c.png.webp","EZVIZ","Smart Home","Hall 1.2","H1.2-175","Netherlands"
"https://www.ifa-berlin.com/exhibitors/jbl","https://drive.ifa-berlin.com/drive/2026/08/_cache/1d0acaf7faead4909d7eea1467bbeeda_ba5a8eb1d59b80b6efcc16eec15bd3cc.png.webp","JBL","","CityCube Hall B","CCBB-101",""
"https://www.ifa-berlin.com/exhibitors/belkin-international","https://drive.ifa-berlin.com/drive/2025/12/_cache/b6e5bc11b24a887979d9e048812446a2_d30c48c34cbe10935703b87d6f03bc37.jpg.webp","Belkin","Communication & Connectivity","Hall 3.2","H3.2-117","USA"
"https://www.ifa-berlin.com/exhibitors/bestqi","https://drive.ifa-berlin.com/drive/2026/08/_cache/d3757debae434cdeb00dbf81610476da_7d046f619b6b7229fef478afcbb530db.jpg.webp","BestQi","Home & Entertainment","Hall 21","H21-114","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/sangiorgio-it-wash","https://www.ifa-berlin.com/img/exhibitors/default.svg","SANGIORGIO IT WASH Srl","Home Appliances","Hall 3.1","H3.1-109","Italy"
"https://www.ifa-berlin.com/exhibitors/bdci","https://drive.ifa-berlin.com/drive/2026/08/_cache/f15fbfc6cffa1fc3eebecf695de7781f_052010c44d64d0573a0a1ba60a85afcb.jpg.webp","BDCI","IFA Next","Hall 25","H25-361","South Korea"
"https://www.ifa-berlin.com/exhibitors/shenzhen-hkc-optoelectronics-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Shenzhen HKC Optoelectronics Technology Co., Ltd.","Home & Entertainment","Hall 22","H22-111","China"
"https://www.ifa-berlin.com/exhibitors/bluetti","https://drive.ifa-berlin.com/drive/2025/12/_cache/543408693b66ed43de231dbb6435dfb0_d1e1f6f98565fa9f03028bdcafe61d92.png.webp","BLUETTI","Smart Home","Hall 2.2","H2.2-176","China"
"https://www.ifa-berlin.com/exhibitors/wertgarantie","https://drive.ifa-berlin.com/drive/2025/07/_cache/84f3f3061c8f934d024633d51a729b0b_41740eab74e2e0ce88986f1752ffd012.png.webp","Wertgarantie","Communication & Connectivity","CityCube Hall B","CCBB-135","Germany"
"https://www.ifa-berlin.com/exhibitors/fixed-zone","https://www.ifa-berlin.com/thumbnail/w500/2025/12/fixed_51.webp","FIXED.zone a.s.","Communication & Connectivity","Hall 3.2","H3.2-131","USA"
"https://www.ifa-berlin.com/exhibitors/soular","https://drive.ifa-berlin.com/drive/2025/12/_cache/7f9cce0952fdb7fb2e5374c430f0290b_78ea0fa5e0019d46653bb11d5cae6264.jpg.webp","Soular GmbH & Co. KG","Communication & Connectivity","Hall 5.2","H5.2-159","Germany"
"https://www.ifa-berlin.com/exhibitors/cosori-levoit","https://www.ifa-berlin.com/img/exhibitors/default.svg","COSORI & Levoit","Home Appliances","Hall 4.1","H4.1-115","Germany"
"https://www.ifa-berlin.com/exhibitors/purrsong","https://drive.ifa-berlin.com/drive/2025/12/_cache/d22477455557dccdf4ea44ac379e0c3b_669b8ce93d571e3be9f7aca798b8f14b.png.webp","PurrSong","","","","South Korea"
"https://www.ifa-berlin.com/exhibitors/zeroth","https://drive.ifa-berlin.com/drive/2026/08/_cache/243818e04954c070853bf7b319053470_5be55a382cd9f752fa487f51740ce38d.png.webp","Zeroth","IFA Next","Hall 25","H25-163","China"
"https://www.ifa-berlin.com/exhibitors/singer","https://drive.ifa-berlin.com/drive/2026/08/_cache/b184c42c041c3cddabf83136bc0a6a0f_79028cf78fe10d362211ad47f3047ac0.png.webp","SINGER","Home Appliances","Hall 6.1","H6.1-108","Germany"
"https://www.ifa-berlin.com/exhibitors/therabody","https://drive.ifa-berlin.com/drive/2026/08/_cache/34d31e37592aae4371a1825b1462c2aa_02cc9eaeb9e835596416c4ee3619920a.png.webp","Therabody","Beauty Tech & Wellbeing","Hall 12","H12-123","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/baseus","https://drive.ifa-berlin.com/drive/2025/09/_cache/c5ee158ed9e2f0a0b9a0d5351295245a_03e65e6a5b89efc4db165b1bde74e6b3.png.webp","Baseus","Communication & Connectivity","Hall 4.2","H4.2-145","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/nipa-national-it-industry-promotion-agency","https://drive.ifa-berlin.com/drive/2026/07/_cache/deb7358f4979923e08459058c9760e63_c0e3d9acb8fb282e1e0c653b63c04ebf.png.webp","NIPA (National IT Industry Promotion Agency)","IFA Next","Hall 5.2","H5.2-400","South Korea"
"https://www.ifa-berlin.com/exhibitors/celly-nilox","https://drive.ifa-berlin.com/drive/2026/06/_cache/2c50f7e7756bd90c8d6cad5a487564d2_e43865ab3afc495225d3ec73ddefcaa7.jpg.webp","Celly - Nilox","Communication & Connectivity","Hall 4.2","H4.2-133","Italy"
"https://www.ifa-berlin.com/exhibitors/second-white","https://drive.ifa-berlin.com/drive/2026/08/_cache/546e03dfb97d2ee05864023a21e4e836_6c18e3b052b58dc1fd16b5387cd34abf.jpg.webp","Second White","IFA Next","Hall 25","H25-361","South Korea"
"https://www.ifa-berlin.com/exhibitors/dreo","https://www.ifa-berlin.com/thumbnail/w500/2026/07/DREO_Logo_dee39d9c-bf28-42ac-ad99-8efc5a525501.webp","DREO","Home Appliances","Hall 9","H9-130","Netherlands"
"https://www.ifa-berlin.com/exhibitors/polti","https://drive.ifa-berlin.com/drive/2025/12/_cache/f2b1a80fc4e4443e784f5a467e7f501b_f064b69c02981f9e03970092fb9dcb10.jpg.webp","Polti","Home Appliances","Hall 6.1","H6.1-104","Italy"
"https://www.ifa-berlin.com/exhibitors/stareep-intelligence","https://www.ifa-berlin.com/img/exhibitors/default.svg","Stareep Intelligence","Smart Home","Hall 2.2","H2.2-182","China"
"https://www.ifa-berlin.com/exhibitors/mytek","https://drive.ifa-berlin.com/drive/2026/08/_cache/78616417795d3f2d171237e48a7beed6_b5cbd0dda0905a72c51f807add3b52b0.png.webp","Mytek GmbH","","CityCube Hall B","CCBB-102","Germany"
"https://www.ifa-berlin.com/exhibitors/laifen","https://drive.ifa-berlin.com/drive/2025/09/_cache/0e0dde8f34b7ecd74fb51394a6e022da_8106050d56569c13f8eebe61862799f6.png.webp","Laifen","Home Appliances","Hall 9","H9-125","China"
"https://www.ifa-berlin.com/exhibitors/aqara","https://www.ifa-berlin.com/thumbnail/w500/2025/12/aqara_922.webp","Aqara LLC","Smart Home","Hall 1.2","H1.2-157","USA"
"https://www.ifa-berlin.com/exhibitors/sd-companies","https://drive.ifa-berlin.com/drive/2026/08/_cache/cda47d776ac668a21bc637df483f9b5f_3d10011173d1ae0dae52fb4d57ed7bb3.png.webp","SD COMPANIES","IFA Next","Hall 25","H25-369","Italy"
"https://www.ifa-berlin.com/exhibitors/speediance","https://www.ifa-berlin.com/img/exhibitors/default.svg","Speediance","Beauty Tech & Wellbeing","Hall 12","H12-121","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/barilla","https://drive.ifa-berlin.com/drive/2026/08/_cache/2df59e4ed841e2cea5f70026f13829a7_77ba39b79885f4ded0cde44589fbdfb7.png.webp","Barilla","","Sommergarten","SOM-310",""
"https://www.ifa-berlin.com/exhibitors/electronicpartner","https://drive.ifa-berlin.com/drive/2025/08/_cache/8aed67ea1aedff92b14bd40abaaa0a40_ec0b655320110ec9b551378ee4073a89.png.webp","ElectronicPartner","Global Strategic Retail Partner","CityCube Hall B","CCBB-102","Germany"
"https://www.ifa-berlin.com/exhibitors/gtech","https://drive.ifa-berlin.com/drive/2026/08/_cache/b51d2e718ecc3af04cff418dd40e759c_6f6de97fc22994721bb5355b0bec3c43.png.webp","Gtech","Home Appliances","Hall 4.1","H4.1-102","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/duttenhofer-group","https://drive.ifa-berlin.com/drive/2026/04/_cache/818213c225dc071170f5c65fa35643ad_a56e5f765d1ad45aae5d30491796b43b.png.webp","DGH","Communication & Connectivity","Hall 3.2","H3.2-125","Germany"
"https://www.ifa-berlin.com/exhibitors/holdit","https://drive.ifa-berlin.com/drive/2026/08/_cache/1e6d82e48c525377919ca6981c0292ee_a4f592cf6f2aab3acc4f6a75eddeadd3.png.webp","Holdit","Communication & Connectivity","Hall 5.2","H5.2-155","Sweden"
"https://www.ifa-berlin.com/exhibitors/valentin-food-garbage-recycler","https://drive.ifa-berlin.com/drive/2026/05/_cache/6ecc0616f583b786e18743ab2d21c993_2214249fd04a2443d28c4dd527838974.png.webp","VALENTIN - FOOD GARBAGE RECYCLER","Home Appliances","Hall 8.1","H8.1-102","Slovenia"
"https://www.ifa-berlin.com/exhibitors/open-home-foundation","https://drive.ifa-berlin.com/drive/2026/06/_cache/2c4727f6bd25c22ba0c4fbe093b3d3c3_f6b8cffa15abae87008bce966d23b77b.png.webp","Open Home Foundation","Smart Home","Hall 1.2","H1.2-153","Switzerland"
"https://www.ifa-berlin.com/exhibitors/arzopa","https://drive.ifa-berlin.com/drive/2026/07/_cache/78871821e70b7f97d04658ebcbbd69a2_ff281623713916b454d120e4714b4348.png.webp","Arzopa","Computing & Gaming","Hall 6.2","H6.2-105","China"
"https://www.ifa-berlin.com/exhibitors/arenti","https://www.ifa-berlin.com/img/exhibitors/default.svg","ARENTI","Smart Home","Hall 1.2","H1.2-142","China"
"https://www.ifa-berlin.com/exhibitors/tosima","https://drive.ifa-berlin.com/drive/2026/07/_cache/6b0e83b6056a5a3b0aabc2d61d564e72_7b2e96f6c534a9af1db5ed8ed5c0be4d.png.webp","Tosima","Home Appliances","Hall 11.1","H11.1-136","China"
"https://www.ifa-berlin.com/exhibitors/china-household-electric-appliance-research-institute-cheari","https://drive.ifa-berlin.com/drive/2026/02/_cache/b5ce968cc408e861d3779e58605470e1_58469349650598f3182b50c051fcaf49.png.webp","China Household Electric Appliance Research Institute (CHEARI)","Home Appliances","Hall 10.1","H10.1-121","China"
"https://www.ifa-berlin.com/exhibitors/sinoeuro-appliance-jiangsu","https://www.ifa-berlin.com/img/exhibitors/default.svg","Sinoeuro Appliance Jiangsu Co., Ltd.","IFA Global Markets","Hall 26a","H26a-687","China"
"https://www.ifa-berlin.com/exhibitors/aohi","https://drive.ifa-berlin.com/drive/2026/07/_cache/353ee61317d62bcfe4f5d973f9a1a089_68500cbfd710c4197c31c0589e1dc42a.png.webp","AOHi","Communication & Connectivity","Hall 4.2","H4.2-139","Türkiye"
"https://www.ifa-berlin.com/exhibitors/bellroy","https://drive.ifa-berlin.com/drive/2026/07/_cache/2ca51aad69f52727185d2a3805e99a48_f0dbdd05bef2ebe853dde8eba6dddc91.png.webp","Bellroy","Communication & Connectivity","Hall 5.2","H5.2-189","Australia"
"https://www.ifa-berlin.com/exhibitors/splash","https://drive.ifa-berlin.com/drive/2026/08/_cache/768037626981de541a69d8df60fb96a0_0b1bad20ef5be887088f004ad22e8e24.png.webp","Splash sp z o.o.","Home Appliances","Hall 8.1","H8.1-210","Poland"
"https://www.ifa-berlin.com/exhibitors/general-industry-and-trade","https://www.ifa-berlin.com/img/exhibitors/default.svg","GENERAL INDUSTRY AND TRADE LIMITED","Smart Home","Hall 2.2","H2.2-192","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/vanward","https://drive.ifa-berlin.com/drive/2026/08/_cache/fbcea4091c9fcf8c94e8e612cc091707_f43d1594809895939f0c2631bc5c1b90.png.webp","Vanward","Home Appliances","Hall 10.1","H10.1-129","China"
"https://www.ifa-berlin.com/exhibitors/minis-forum","https://drive.ifa-berlin.com/drive/2026/08/_cache/885ed503adf1e8cfa9fc8e6d5d668172_c52679cb46923ce8e5aa8b2c6da6e9a0.png.webp","Minis Forum","Computing & Gaming","Hall 6.2","H6.2-104","China"
"https://www.ifa-berlin.com/exhibitors/sinolink","https://drive.ifa-berlin.com/drive/2026/08/_cache/bafc505761138bd9558d63348b5bc5b8_4426f6e8c588273d1660612a1b0a9408.png.webp","Sinolink","Home Appliances","Hall 10.1","H10.1-117","China"
"https://www.ifa-berlin.com/exhibitors/veho","https://drive.ifa-berlin.com/drive/2026/07/_cache/522bd41f61700b207760308d45296603_513e044e27933f6e65559668a6aaaff6.png.webp","Veho","Audio","Hall 10.2","H10.2-128","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/zhongshan-macc-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Zhongshan MACC Technology Co., Ltd.","IFA Global Markets","Hall 26a","H26a-383","China"
"https://www.ifa-berlin.com/exhibitors/tucano","https://www.ifa-berlin.com/thumbnail/w500/2025/12/tucano_srl_128.webp","Tucano","Communication & Connectivity","Hall 4.2","H4.2-113","Italy"
"https://www.ifa-berlin.com/exhibitors/kerui","https://drive.ifa-berlin.com/drive/2026/08/_cache/53149915339b8508db3f0b2f43713b47_6171c2b989fb1f2071274130876f9982.jpg.webp","Kerui Intelligent Technology (Heyuan) Co., Ltd.","Smart Home","Hall 2.2","H2.2-104","China"
"https://www.ifa-berlin.com/exhibitors/mpm","https://drive.ifa-berlin.com/drive/2025/12/_cache/1f7dfeb4f45b4505338e53bebcffc240_5bffb7bf010d44a9279300e3f7d0b668.jpg.webp","MPM","Home Appliances","Hall 3.1","H3.1-111","Poland"
"https://www.ifa-berlin.com/exhibitors/bny","https://www.ifa-berlin.com/img/exhibitors/default.svg","Dongguan HuiEn Electronics Technology Co., Ltd","Communication & Connectivity","Hall 5.2","H5.2-237","China"
"https://www.ifa-berlin.com/exhibitors/fitwithu","https://drive.ifa-berlin.com/drive/2026/08/_cache/7058f8e86b58811563052a3bb1e5d05a_b10eb4a7eb2635cab489a606746c2cf2.png.webp","fitwithu","Audio","Hall 8.2","H8.2-233","China"
