"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","directory-stand 2","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.henan%20maker%20intelligent%20equipment%20co%20ltd.org-896bb3f2-1c7e-4e43-a755-e21cb12a08cb.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HENAN MAKER INTELLIGENT EQUIPMENT CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.henan%20maker%20intelligent%20equipment%20co%20ltd.org-896bb3f2-1c7e-4e43-a755-e21cb12a08cb.html","Henan Maker Intelligent Equipment Co., Ltd. was established in 2015 and specializes in the design and sales of automated welding robots. The company is committed to the all - around technological development in areas such as welding, cutting, handling, and palletizing. It offers the globally leading and high - quality Chuangke intelligent series, intelligent robotic welding workstations, automated welding special machines, and comprehensive technical services. From 2015 to the present, Maker Intelligent has evolved from single - machine automation to whole - line intelligent manufacturin","8E28","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.henan%20maker%20intelligent%20equipment%20co%20ltd.org-896bb3f2-1c7e-4e43-a755-e21cb12a08cb.html","Maker 、Qianjiang、Han's","Categories","AGV/AMR, Cartesian / Gantry Robots, System Integrators (Robotics & Automation), Manufacturer (Brand Owner), Agriculture, Automotive & Auto Parts, Building & Construction, Machine Building","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.henan%20maker%20intelligent%20equipment%20co%20ltd.org-896bb3f2-1c7e-4e43-a755-e21cb12a08cb.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hetian%20pneumatic%20co%20ltd.org-6291c3d4-3ac0-42bf-bd2a-6341b8c8724e.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HETIAN PNEUMATIC CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hetian%20pneumatic%20co%20ltd.org-6291c3d4-3ac0-42bf-bd2a-6341b8c8724e.html","China Hetian Pneumatic Co., Ltd. is a high-tech enterprise specializing in R&D, design, production, sales, and service of pneumatic components. The company manufactures a comprehensive range of products, including air source treatment components, pneumatic actuation components, pneumatic control components, pneumatic auxiliary components, and vacuum components.

Since its establishment, Hetian Pneumatic has adhered to a management policy of ""rigorous production, scientific management, continuous improvement, and quality leadership."" By leveraging a robust market system, certified quality and e","8E23","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hetian%20pneumatic%20co%20ltd.org-6291c3d4-3ac0-42bf-bd2a-6341b8c8724e.html","APHT","Categories","Pneumatic System, Manufacturer (Brand Owner), Agriculture, Automotive & Auto Parts, Food & Beverage Processing, Machine Building","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hetian%20pneumatic%20co%20ltd.org-6291c3d4-3ac0-42bf-bd2a-6341b8c8724e.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20karryon%20auto%20parts%20co%20ltd.org-8b57e36c-5762-42a8-98be-a570943a999f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b36db684-c35b-47df-be0b-d2f44513cf68/desktop-small/d7f0ebd0-ee5c-4822-b24e-bfaff515f2e8.png","HUBEI KARRYON AUTO PARTS CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20karryon%20auto%20parts%20co%20ltd.org-8b57e36c-5762-42a8-98be-a570943a999f.html","We manufacture and supply clamps and fasteners for all vehicle positions.","8M25","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20karryon%20auto%20parts%20co%20ltd.org-8b57e36c-5762-42a8-98be-a570943a999f.html","ZAKER，KARRYON","Categories","Hose & Tube, Power Transmission Accessories, OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20karryon%20auto%20parts%20co%20ltd.org-8b57e36c-5762-42a8-98be-a570943a999f.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20longyun%20auto%20parts%20co%20ltd.org-5ec2fa15-bca1-4d6b-bb44-6ddf798ebdc4.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-49c8d838-770f-40f1-9f86-8ea2ef9c88d6/desktop-small/a7406dc5-f79f-48b5-9270-e7d19caa8656.jpg","HUBEI LONGYUN AUTO PARTS CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20longyun%20auto%20parts%20co%20ltd.org-5ec2fa15-bca1-4d6b-bb44-6ddf798ebdc4.html","Hubei Longyun Auto Parts is a manufacturer of brake system components, including brake pads, shoes and linings. With years of production experience, we focus on consistent quality control to ensure reliable performance. We support basic customization and aim to build stable partnerships with clients worldwide, including Thailand and Southeast Asia.","8E17","","","","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hubei%20longyun%20auto%20parts%20co%20ltd.org-5ec2fa15-bca1-4d6b-bb44-6ddf798ebdc4.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.huilong%20motor%20co%20ltd.org-3a3560d9-b845-45cb-9393-d9c57be555f3.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HUILONG MOTOR CO., LTD.","","","8C08","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.huizhou%20jibang%20precision%20technology%20co%20ltd.org-fd2693ac-2a55-4736-a8ca-a6832d46cfc6.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-6dea2994-4a5d-4664-870f-190a416ef740/desktop-small/fb76d2c9-36d8-4c28-bc9d-5821dc31ff68.png","HUIZHOU JIBANG PRECISION TECHNOLOGY CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.huizhou%20jibang%20precision%20technology%20co%20ltd.org-fd2693ac-2a55-4736-a8ca-a6832d46cfc6.html","Jibang is a global manufacturer specializing in high-precision, high-reliability metal components. With comprehensive manufacturing capabilities including precision casting, precision machining, stamping, and assembly , we serve diverse end markets such as automotive, medical, thermal
management, food and beverage equipment, and Tube & Valve . As a trusted partner, we are
committed to delivering superior products and professional solutions to our global customers.","8G12","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.huizhou%20jibang%20precision%20technology%20co%20ltd.org-fd2693ac-2a55-4736-a8ca-a6832d46cfc6.html","GEpoint","Categories","OTHERS, Manufacturer (Brand Owner), Aerospace, Automotive & Auto Parts, Food & Beverage Processing, Machine Building","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.huizhou%20jibang%20precision%20technology%20co%20ltd.org-fd2693ac-2a55-4736-a8ca-a6832d46cfc6.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.huizhou%20superior%20fastening%20systems%20co%20ltd.org-180481ca-f426-43f4-8520-6081828e7438.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HUIZHOU SUPERIOR FASTENING SYSTEMS CO., LTD.","","","8J25","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hutzper%20inc.org-449f3972-25a0-43dc-94c7-243d85d715fa.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-54adf983-3e7b-4a01-9201-1455ec44b347/desktop-small/cc231b5b-078c-43b6-bcd7-1dc7369aa794.png","HUTZPER INC.","","","8F03","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.icube%20co%20ltd.org-741ba3a0-2467-4ea3-846d-03c1aee870c2.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-ee1d3464-e83d-457f-acab-89dd258470fb/desktop-small/c6ff959a-3031-4e12-9ed3-b436eb472077.png","ICUBE CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.icube%20co%20ltd.org-741ba3a0-2467-4ea3-846d-03c1aee870c2.html","AI Driven Data Platform & Automation System: Empowering factories to achieve comprehensive Manufacturing Digital Transformation. By leveraging AI and real-time connectivity, we deliver precision in production planning and targeted solutions, fostering long-term sustainable growth together.","8H27","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.icube%20co%20ltd.org-741ba3a0-2467-4ea3-846d-03c1aee870c2.html","AI Driven Data Platform, E-Form AI Intelligence, Production Planning Autonomous","Categories","Big Data/Data Management, IT Solutions, MES/ERP/SCM/SCADA, System Integration (IT-OT), Service Providers (e.g., Consultancy, IT Hardware/Software, Legal, Waste Management, etc.), Automotive & Auto Parts, Electrical & Electronics, Food & Beverage Processing, Packaging, Plastic & Rubber, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.icube%20co%20ltd.org-741ba3a0-2467-4ea3-846d-03c1aee870c2.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.idea%20field%20co%20ltd.org-1108c3dd-f6b6-4f24-98f5-cd5ab07c4db9.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4dc806ad-48f7-4ff7-87dd-835c27589241/desktop-small/328f1a71-b1b6-4964-970f-ca309936e0c0.png","IDEA FIELD CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.idea%20field%20co%20ltd.org-1108c3dd-f6b6-4f24-98f5-cd5ab07c4db9.html","Safety Devices and Solutions for the Machine Automation Industry","8H19","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.idea%20field%20co%20ltd.org-1108c3dd-f6b6-4f24-98f5-cd5ab07c4db9.html","REER","Categories","OTHERS, Others, OTHERS","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.idea%20field%20co%20ltd.org-1108c3dd-f6b6-4f24-98f5-cd5ab07c4db9.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.inconntec%20industrial%20co%20ltd.org-5460f7b1-3bee-4f8d-b826-fe226acd9296.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8814de6b-51c6-4167-bbae-7d50a0a29afb/desktop-small/084f92a3-4824-4c65-bf5c-4ef13952247e.jpg","INCONNTEC INDUSTRIAL CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.inconntec%20industrial%20co%20ltd.org-5460f7b1-3bee-4f8d-b826-fe226acd9296.html","INCONNTEC INDUSTRIAL (THAILAND) CO., LTD is the most influential andlarge-scale fixture manufacturer in THAILAND Province. We specialize in theproduction of LED supporting fixtures, ICT & FCT test fixtures, wave soldering/reflow soldering oven fixtures, and the design and manufacturing of automationtooling!
Equipped with high-precision machining facilities, an experienced R&Dteam, and exceptional manufacturing capabilities, we have earned customerrecognition through our self-developed technologies, stable and efficientproduct performance, and user-friendly operations. To date, We have establis","9B17","","","","Categories","Assembly Station & Equipment, Testing, ELECTRICAL & CONTROL, Control System , I/O Devices, Sensors & Safety Components, Vision & Inspection Systems, Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics, Machine Building, Medical Device, Mold & Die","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.inconntec%20industrial%20co%20ltd.org-5460f7b1-3bee-4f8d-b826-fe226acd9296.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ion%20energy%20corporation%20ltd.org-8dda45f2-ad44-45d1-930c-98c04fa5519e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-2ff35e67-ff47-44da-bef5-2879f4ba69ac/desktop-small/b7e5f0d1-d02e-4ee7-a6e2-5a749be019d5.png","ION ENERGY CORPORATION LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ion%20energy%20corporation%20ltd.org-8dda45f2-ad44-45d1-930c-98c04fa5519e.html","ION Energy is one of Thailand's leading solar energy companies, with over 6,500 installations and 60 MW of capacity delivered nationwide. Founded with a mission to make renewable energy accessible to all, we pioneered Thailand's first 0% solar financing model — removing the biggest barrier to adoption: upfront cost.
We partner with Thailand's top real estate developers — including Sansiri, SC Asset, Supalai, and AP — and are backed by Bangkok Cable (BCC).","8G03","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ion%20energy%20corporation%20ltd.org-8dda45f2-ad44-45d1-930c-98c04fa5519e.html","Bangkok Cable, Huawei, Aiko","Categories","OTHERS, Service Providers (e.g., Consultancy, IT Hardware/Software, Legal, Waste Management, etc.), Electrical & Electronics","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ion%20energy%20corporation%20ltd.org-8dda45f2-ad44-45d1-930c-98c04fa5519e.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jee%20technology%20co%20ltd.org-218959ad-17d4-411d-b96b-3d1cf9413ccc.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-ed1dafcd-47e7-4ec3-826e-d7aaa0420b88/desktop-small/f4ff0fef-dc4f-4e93-a839-f8a2369e526f.png","JEE TECHNOLOGY CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jee%20technology%20co%20ltd.org-218959ad-17d4-411d-b96b-3d1cf9413ccc.html","JEE specializes in the R&D, manufacturing and service of ESS (Energy Storage System) automationequipment solutions, powertrain assembly & test systems, BlW welding systems, and general industrial assembly & test systems, withits business covering the automotive, power battery, ESs and other related industries.","8E19","","","","Categories","Assembly Station & Equipment, Assembly Conveying Technology, Smart Factory, Testing, Manufacturer (Brand Owner), Automotive & Auto Parts","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jee%20technology%20co%20ltd.org-218959ad-17d4-411d-b96b-3d1cf9413ccc.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jfac%20engineering%20co%20ltd.org-63081794-62fc-46ba-84e4-25b3603c35bf.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d18a5e52-f994-41f4-8b07-7386ec580b43/desktop-small/955fee81-92aa-4baf-8d3a-6f5a09e1d682.png","JFAC ENGINEERING CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jfac%20engineering%20co%20ltd.org-63081794-62fc-46ba-84e4-25b3603c35bf.html","Elevate engineering with quality products Shop online at JFAC
Shop for the most convenient and comprehensive electrical and automation equipment, from training kits to enhance people's skills, M8/M12 connectors, specialized hand tools like KNIPEX, and cutting-edge solutions like IXON Cloud.","8J04","","","","Categories","OTHERS, Others, OTHERS","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jfac%20engineering%20co%20ltd.org-63081794-62fc-46ba-84e4-25b3603c35bf.html"
