"group src","heading","web","web 2","list-group-item-text","sector_block","sector_block 2","sector_block 3","sector_block 4","sector_block 5","sector_block 6","sector_block 7","sector_block 8","sector_block 9","sector_block 10","sector_block_outer","sector_block_outer href","btn href"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54534/thumb_2046_54534_53450_9448.png","Aortex UG","Stand No- HC-R059, Hall C","Germany","Aortex is developing a patient-specific stent graft for endovascular aortic repair (EVAR) that enables safer, faster, and more widely applicable aneurysm treatment. Today, up to 30–50% of patients cannot receive EVAR due to smal ...","HealthTech","3D Printing & Printing Services","Smart Manufacturing","Materials Handling","Digital Twin & Simulation","Research & Development","Real time Analytics","Diagnostic Software and Medical Imaging","Materials - Metals, Polymers, Ceramics, Biomaterials, Additives, Binders","Manufacturing preparation / pre-processing - Material handling, storage & logistics","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/aortex-ug","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/aortex-ug"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53213/thumb_2046_53213_52154_4119.png","Apni Sec Private Limited","Stand No- HC-R065, Hall C","India","Apni Sec provides vCISO-led Security & Compliance as a Service for fast-growing organizations that need strong security without building large in-house teams. We help startups and enterprises design, implement, and continuously im ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/apni-sec-private-limited"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55646/thumb_2046_55646_54550_6376.png","App In Snap (Private) Limited","Stand No- HA-B40, Hall A","Pakistan","AIS (AppInSnap) is a technology solutions provider specializing in enterprise software development, fintech platforms, cloud modernization, and digital transformation. We help organizations modernize legacy systems, adopt cloud te ...","Digital Finance","Fintech","Software Services","Artificial Intelligence","Banking Solutions","Digital Payment","E-Wallets","Transactional Platforms","Application integration and infrastructure","HR Tech","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/app-in-snap-private-limited","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/app-in-snap-private-limited"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/56379/2046_56379_55283_5465.png","Aqualink","Stand No- HC-P077, Hall C","Bangladesh","Aqualink Bangladesh Limited is a leading IoT and AI-driven technology company delivering smart monitoring and automation solutions for industries and agriculture. Through our universal IoT platform, Sensometer®, we integrate sens ...","Internet of Things (IOT)","Smart Cities","AgriTech & FoodTech","Retail Tech","Sustainability & Green Climate - Tech","Platform Solutions","Precision Agriculture","Store Operations - Automation","Smart Digitial IoT Technology","Energy Transition - Usage Efficiency","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/aqualink","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/aqualink"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53214/thumb_2046_53214_52155_5637.png","ARA Holdings","Stand No- HA-B32, Hall A","Singapore","ARA leads the world in liquid-cooled digital infrastructure—engineered for today's most demanding high-density, high-heat data centers.
We don't just supply components—we deliver a complete liquid cooling ecosystem. Cold ...","Data Centres","Micro Data Centres","Innovation Data Centre Design","Energy Efficiency","Data Centre Next Generation","Cooling","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/ara-holdings"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54355/thumb_2046_54355_53274_9927.png","Archeda","Stand No- HC-P157, Hall C","Japan","Archeda, Inc. is a Tokyo-based startup that develops analytical models for nature-based carbon credit projects using satellite data. Analytical solutions tailored to each project stage, including site selection, project registrati ...","Space Tech","AgriTech & FoodTech","Sustainability & Green Climate - Tech","Sustainable Systems - Climate Intelligence","Sustainable Systems - Carbon Utilization","Sustainable Systems - Carbon Tech","Sustainable Systems - Carbon Marketplace & Offset","Decarbonisation Solutions & Technologies","Water Management","Adaptive Irrigation","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/archeda","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/archeda"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50570/thumb_2046_50570_49578_3163.png","Arrowmuse Technologies Pvt. Ltd","Stand No- HC-Q003, Hall C","India","Arrowmuse Technologies Pvt. Ltd. is a technology consulting and product development company helping businesses improve efficiency, visibility, and growth through practical digital solutions. We specialize in Custom ERP systems, bu ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/arrowmuse-technologies-pvt-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54813/thumb_2046_54813_53727_8251.png","Artech International","Stand No- HA-B41A, Hall A","Belgium","Artech International BV is a Brussels-based innovation company specializing in digital compliance solutions, AI and data governance technologies for European industry. The company develops advanced software platforms that support  ...","Big Data & Analytics","Digital Transformation","Data Management","Data Governance, Compliance & Security","Data Architecture","Data Analytics","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/artech-international"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50571/thumb_2046_50571_49579_7472.png","Arvant Technologies Pte Ltd","Stand No- HC-P030, Hall C","Singapore","Arvant Technologies is a digital transformation and technology solutions company helping organizations across the Asia-Pacific modernize operations through scalable cloud platforms, enterprise systems, and intelligent automation.< ...","Software Services","Procurement Software","Mobility Enterprise Solutions","Mobile Applications","ERP (Enterprise Resource Planning) Software","Data Analytics & Automation","CRM (Customer Relationship Management) Software","Business Process Management","Application integration and infrastructure","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/arvant-technologies-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55015/thumb_2046_55015_53929_5052.png","Ascensio Systems Pte. Ltd","Stand No- HB-B75, Hall B","Singapore","ONLYOFFICE, an open-source office software project, focuses on advanced and secure office solutions. With over 15 million users worldwide, it is recognized for its innovation in the online office domain. The ONLYOFFICE ecosystem i ...","Software Services","Coding and Development","Cloud Services","Open Source","Mobile Applications","Web Development","Enterprise Applications","Cloud Computing","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/ascensio-systems-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53457/thumb_2046_53457_52392_2395.png","Ashirase,Inc","Stand No- HC-P127, Hall C","Japan","Ashirase Inc. is a Japan-based accessibility technology company providing inclusive mobility and indoor navigation solutions for Smart Cities.

Ashirase developed a unique foot-based haptic navigation device worn insid ...","Smart Cities","Smart Digitial IoT Technology","Mobility & Transport","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/ashiraseinc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55738/thumb_2046_55738_54642_3990.png","Asia Market Entry","Stand No- HB-P003, Hall C","Singapore","Asia Market Entry is a Singapore-based market entry and business development partner for international tech companies expanding into and across Asia Pacific.

Founded in 2016, we act as an in-region sales engine, combi ...","Media, Marketing & Advertising Tech","Tracking & Targeting (CDP, CPP)","Personalization","Marketing Automation","Digital Marketing","Artificial Intelligence","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/asia-market-entry"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50572/2046_50572_49580_4164.png","Atlantiser","Stand No- HC-Q002, Hall C","India","Atlantiser® is a digital-first branding and digital experience agency from India, built for ambitious companies that need clarity, speed, and measurable growth. We transform business complexity into sharp positioning, distinctive ...","Media, Marketing & Advertising Tech","Coding and Development","Creative Economy","Ecommerce","UX & UI","Studio","Social Media Management & Monitoring","Public Relations & Communications","Performance Marketing","Out of Home - OOH","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/atlantiser","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/atlantiser"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55630/thumb_2046_55630_54534_7012.png","Autometry Technologies Private Limited","Stand No- HC-P146, Hall C","India","Autometry is your one-stop solution based on AI platform that automates compliance checking and building plan approvals with 100%  accuracy for authorities and stakeholders. ABPAS's IFC based solution scales across geographies usi ...","Artificial Intelligence","Cloud Services","Coding and Development","PropTech","Smart Cities","Urban Planning Developers, Consultancy & Project Management","Smart Services","3D/ AR / VR","Artificial Intelligence","Software as a Service - SaaS","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/autometry-technologies-private-limited","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/autometry-technologies-private-limited"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/56135/thumb_2046_56135_55039_6087.png","AVT Consulting & Technology","Stand No- HC-R098, Hall C","Vietnam","AVT Consulting & Technology is a leading technology firm based in Vietnam, driven by our core philosophy: “Driving Customer Engagement and Revenue with AI Video and Omnichannel Marketing.” We deliver digital transformation sol ...","Media, Marketing & Advertising Tech","Artificial Intelligence","PropTech","Retail Tech","Education Tech","Natural Language Processing (NLP)","Content Creation","Computer Vision","Chatbots / Virtual Assistant","Employee Management - E-Learning","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/avt-consulting-technology","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/avt-consulting-technology"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54814/thumb_2046_54814_53728_2969.png","AWLabs","Stand No- HA-B41B, Hall A","Belgium","AWLabs is an applied research laboratory focused on advanced indoor air quality management for critical environments. The company develops intelligent systems that combine environmental sensing, scientific expertise and data analy ...","HealthTech","Internet of Things (IOT)","Consumer Tech, Smart Home & Smart Workplace","Sustainability & Green Climate - Tech","Healthcare Electronics","Artificial Intelligence","Big Data","Healthcare Analytics","Healthcare Information Systems, Software (HIS)","Laboratory Information Management Systems","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/awlabs","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/awlabs"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/56142/thumb_2046_56142_55046_6856.png","Banya AI","Stand No- HC-Q036, Hall C","United Arab Emirates","Digital Beings = AI + Souls
Our goal is to solve loneliness with digital beings. 
Our first digital being, Lucy, is living in Minecraft. She watches you playing MC and communicates with a unique personality.
We a ...","Artificial Intelligence","Virtual Companions","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/banya-ai"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55620/thumb_2046_55620_54524_4149.png","beez-fm","Stand No- HC-P012, Hall C","Singapore","beez-fm is the Amazon for GreenTech, the first Outcome-Based Marketplace for building decarbonization. We didn't build a better energy product. We replaced the market structure entirely.

Buildings represent 40% of glo ...","Artificial Intelligence","Big Data & Analytics","Consumer Tech, Smart Home & Smart Workplace","PropTech","Sustainability & Green Climate - Tech","ESG Business Services - Platform","Energy Transition - Usage Efficiency","Energy Transition - Energy Storage","Energy Transition - Energy Production","Energy Transition - Energy Access","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/beez-fm","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/beez-fm"
