英纳国际贸易（大连）有限公司,"INNA International Trade(DaLian)Co.,Ltd",E2-B304,,,,,,,,,
黑马赵防护技术（青岛）有限公司,HEMA ZHAO Schutz Technologie GmbH Germany,E2-B311,,,,,,,,,
昆山弘迪精密机械有限公司,"DE-SHIN PRECISION MACHINE CO.,LTD.",E2-B312,,,,,,,,,
常州亘源数控设备有限公司,"Changzhou Genyuan CNC Equipment Co., Ltd",E2-B313,,,,,,,,,
奥地利魏因加特纳机械制造有限公司,"Weingärtner Maschinenbau GmbH ,Rep.Office Beijing",E2-B314,,,,,,,,,
比雅斯贸易（上海）有限公司,"Biesse Trading (Shanghai) Co., Ltd",E2-B315,,,,,,,,,
贺尔碧格精密旋转器（大连）有限公司,"HOERBIGER Precision Rotary Union (Dalian) Co.,Ltd.",E2-B381,,,,,,,,,
沃达迈灯具制造（上海）有限公司,"Waldmann Lighting (Shanghai) Co., Ltd.",E2-B382,,,,,,,,,
格兰富水泵（上海）有限公司,"Grundfos Pumps (Shanghai) Co., Ltd",E2-B383,,,,,,,,,
上海昱彦精密机械有限公司,Shanghai Yuyan precision machinery co.ltd,E2-B385,,,,,,,,,
台钰精机（浙江）有限公司,"Taiyucnc(Zhejiang)Co.,Ltd",E2-B401,,,,,,,,,
上海昱安科贸有限公司,"Shanghai Sonnett Co., Ltd.",E2-B402,,,,,,,,,
丽驰精密机械(嘉兴)有限公司,LITZHitech,E2-B403,,,,,,,,,
事德拿（上海）智能科技有限公司,"THSDRN(SHANGHAI)INTELLIGENT TECHNOLOGY CO.,LTD",E2-B404,,,,,,,,,
南京拓洋智能科技有限公司,"Nanjing Toseiko Intelligent Technology CO.,LTD.",E2-B405,,,,,,,,,
中贸精密机械（江苏）有限公司,"MAIKE CNC JIANGSU CO.,LTD",E2-B411,,,,,,,,,
冈田智能（江苏）股份有限公司,"Okada Intelligence (Jiangsu) Co. , Ltd.",E2-B412,,,,,,,,,
天津龙创恒盛实业有限公司,"Tianjin Longchuang Hengsheng Industrial Co.,Ltd.",E2-B413,,,,,,,,,
艾斯哈威主轴技术（深圳）有限公司,"SHW Spindle Technology (Shenzhen) Co., Ltd",E2-B414,,,,,,,,,
伊赛奥（苏州）自动化有限公司,"isel（suzhou）Automation Co.,Ltd",E2-B481,,,,,,,,,
天津睿丰精密机械有限公司,"Tianjin Ruifeng precision Machinery Co., LTD",E2-B482,,,,,,,,,
仁硕（上海）机械有限公司,RS,E2-B483,,,,,,,,,
上海新日升传动科技股份有限公司,"SHANGHAI SUN RISING TRANSMISSION TECHNOLOGY CO., LTD.",E2-B501,,,,,,,,,
上海翼联工贸有限公司,Elink (shanghai) Industrial & Trade Ltd.,E2-B502,,,,,,,,,
嘉兴永佳精密机械制造有限公司,"EVERMORE MACHINE CO.,LTD.",E2-B503,,,,,,,,,
河南帆尔特智能装备有限公司,"CM.Co.,Ltd",E2-B504,,,,,,,,,
森泰英格（成都）数控刀具股份有限公司,"CENTECH-EG Co., Ltd.",E3-A001,,,,,,,,,
达时科科技有限责任公司,Dasqua Technology LTD.,E3-A002,,,,,,,,,
株洲钻石切削刀具股份有限公司,"Zhuzhou Cemented Carbide Cutting Tools Co., Ltd.",E3-A101,,,,,,,,,
浙江上优刀具有限公司,"Zhejiang Shangyou Tools Co., Ltd.",E3-A102,,,,,,,,,
美戈利（浙江）科技有限公司,"Magally (Zhejiang) Technology Co. ,Ltd",E3-A103,,,,,,,,,
威海威硬工具股份有限公司,"WEIHAI WEIYING TOOL CO., LTD.",E3-A105,,,,,,,,,
成都新成量工具有限公司,"CHENGDU NEW CHENGLIANG TOOLS CO., LTD.",E3-A106,,,,,,,,,
北京沃尔德金刚石工具股份有限公司,"Beijing Worldia Diamond Tools Co., Ltd.",E3-A111,,,,,,,,,
沃尔德(嘉兴)硬质合金数控工具有限责任公司,"Worldia (Jiaxing) Cemented Carbide CNC Tools Co., Ltd.",E3-A112,,,,,,,,,
成都长城切削刀具有限责任公司,"CHENGDU GREAT WALL CUTTING TOOLS CO., LTD",E3-A113,,,,,,,,,
江西江钨硬质合金有限公司,"Jiangxi Jiangwu Cemented Carbide Co., Ltd.",E3-A115,,,,,,,,,
恒锋工具股份有限公司,"EST TOOLS CO.,LTD.",E3-A116,,,,,,,,,
常州恒鼎工具制造有限公司,"Changzhou Hengding Tools Manufacturing Co.,LTD",E3-A181,,,,,,,,,
广东伯克希尔科技有限公司,guangdong berkshire technology ltd.,E3-A182,,,,,,,,,
东莞市圣高机械科技有限公司,"Dongguan Shenggao Mechanical technology Co,.LTD.",E3-A183,,,,,,,,,
东莞市龙晶微钻精密工具有限公司,"Dongguan ChinaMicroDrill Precision Tool Co.,Ltd",E3-A185,,,,,,,,,
戴杰磨床有限公司,"DJTOL GRINDING MACHINE CO.,LTD",E3-A201,,,,,,,,,
浙江美日智能装备有限公司,"ZHEJIANG MEIRI INTELLIGENT MACHINERY CO., LTD",E3-A202,,,,,,,,,
赣州市普希德工具有限公司,"Ganzhou Power Creative Development tools Co.,Ltd.",E3-A203,,,,,,,,,
深圳市中勋精密机械有限公司,"Shenzhen zhongxun Precision Machinery Co.,Ltd",E3-A205,,,,,,,,,
南京汇唐机械设备科技有限公司,"Nanjing Hui Tang machinery and equipment Technology Co.,Ltd.",E3-A206,,,,,,,,,
北京海宝精机数控机械有限公司,"Beijing Hi-Pro CNC Machine Co.,LTD",E3-A211,,,,,,,,,
东莞市千岛机械制造有限公司,"DONGGUAN QIANDAO PRECISION MACHINERY MANUFACTURE CO.,LTD",E3-A212,,,,,,,,,
浙江台星智能装备有限公司,"Zhejiang Taixing Intelligent Equipment Co. , Ltd.",E3-A213,,,,,,,,,
广东原点智能技术有限公司,"Guangdong Original Point Intelligent Technology Co.,Ltd",E3-A215,,,,,,,,,
桐乡市三精自动化科技有限公司,"Tongxiang Sanjing M&E Co., Ltd.",E3-A281,,,,,,,,,
济南博特威精密机械有限公司,"Jinan Betterway Precision Machinery Co., Ltd.",E3-A282,,,,,,,,,
宁波市翰琛数控刀具制造有限公司,"Ningbo Hanchen Numerical Control Cutting Tool Manufacturing Co.,LTD",E3-A283,,,,,,,,,
三门东鹰机械有限公司,"Sanmen Dongying Machinery Co., Ltd.",E3-A285,,,,,,,,,
上海黑格数控科技有限公司,Shanghai Helix CNC Sci.&Tech.Co.Ltd.,E3-A286,,,,,,,,,
松德刀具（浙江）股份有限公司,"Songde Tools (Zhejiang) Co., Ltd.",E3-A301,,,,,,,,,
泰州市利优精密机械有限公司,"Taizhou Liyou Precision Machinery Co., Ltd.",E3-A302,,,,,,,,,
厦门创云精智机械设备股份有限公司,"Xiamen Chuangyun Jingzhi Machinery Co., Ltd.",E3-A303,,,,,,,,,
陕西涵阳机械有限责任公司,"Shaanxi HanYang Machinery Co.,Ltd",E3-A305,,,,,,,,,
长沙中拓创新科技有限公司,"CHN-TOP SCI & TECH CO., LTD.",E3-A306,,,,,,,,,
浙江良晓精密机械科技有限公司,"Zhejiang Liangxiao high precision machinery technology co., Ltd",E3-A311,,,,,,,,,
深圳市牧激科技有限公司,"Shenzhen Muji Technology Co., Ltd",E3-A312,,,,,,,,,
广东鼎泰高科技术股份有限公司,"Guangdong Dtech Technology Co., Ltd.",E3-A313,,,,,,,,,
深圳市鑫远见机械制造有限公司,"Shenzhen Xinyuanjian Machinery Manufacturing Co., Ltd.",E3-A315,,,,,,,,,
北京德铭纳精密机械有限公司,"Beijing Demina Precision Machinery Co., Ltd.",E3-A321,,,,,,,,,
深圳市瑞珀精工有限责任公司,"SHENZHEN RAINBOW PRECISION CO .,LTD.",E3-A322,,,,,,,,,
株洲圣达切削刀具有限公司,"Zhuzhou Sant Cutting Tools Co., Ltd.",E3-A323,,,,,,,,,
苏州星蓝纳米技术有限公司,"Suzhou Shineland Nano Technology Co., Ltd.",E3-A325,,,,,,,,,
四川英诺航空科技有限公司,"Sichuan Innov Aviation Technology Co., Ltd.",E3-A381,,,,,,,,,
苏州沃钛工业技术有限公司,Suzhou Vortex Industrial Technology Ltd.,E3-A382,,,,,,,,,
台州希娅特科技有限公司,"Taizhou Syat Technology co., ltd",E3-A383,,,,,,,,,
探戈乐精密切削技术(宁波)有限公司,"Torkoal Precision Cutting Technology (Ningbo) Co., Ltd.",E3-A385,,,,,,,,,
伊柯铣科技（广东）有限公司,"EXCEED TECHNOLOGY(GUANGDONG)CO.,LTD.",E3-A386,,,,,,,,,
昆山长鹰硬质材料科技股份有限公司,"CY CARBIDE MFG.CO.,LTD.",E3-A387,,,,,,,,,
江苏浦上精密制造科技有限公司,"Jiangsu JCCSG Precision Manufacturing Technology Co., Ltd.",E3-A401,,,,,,,,,
浙江荣科翔元机械科技有限公司,"ZHEJIANG RONGKE XIANGYUAN MANCHINERY TECHNOLOGY CO., LTD",E3-A402,,,,,,,,,
湖南伊特纳金属有限公司,"Hunan Eternal Metal Co., Ltd.",E3-A403,,,,,,,,,
株洲新陶新材料有限公司,"Zhuzhou New Cermets Material CO.,LTD",E3-A405,,,,,,,,,
浙江甬岭数控刀具有限公司,"ZHEJIANG YOUNIO TOOLS CO.,LTD",E3-A411,,,,,,,,,
穆格精密工具（杭州）有限公司,"MUGT PRECISION TOOLS (HANGZHOU) CO,LTD",E3-A412,,,,,,,,,
河南河一工精密工具有限公司,"Henan HeYigong Precision Tools Co., Ltd.",E3-A413,,,,,,,,,
台州邵氏工具有限公司,"TAI ZHOU SHAOSHI TOOLS CO.,LTD",E3-A421,,,,,,,,,
东莞市汇裕昌数控刀具有限公司,"DONGGUAN HUIYUCHANG CNC TOOLS CO., LTD.",E3-A422,,,,,,,,,
江苏建民工具有限公司,"Jiangsu Jianmin Tools Co., Ltd.",E3-A423,,,,,,,,,
宁波利浦刃具有限公司,"Ningbo Lipu Cutting Tools Co., Ltd.",E3-A425,,,,,,,,,
绵阳市绵工工具有限公司,"Mianyang Miangong Tools Co.,ltd",E3-A431,,,,,,,,,
山东工具制造有限公司,"SHANDONG TOOL PRODUCTION CO.,LTD",E3-A432,,,,,,,,,
常州蓝丁格尔工具有限公司,"Changzhou Landinger Tools Co.,Ltd",E3-A433,,,,,,,,,
哈尔滨工具厂,Harbin Tool Works,E3-A435,,,,,,,,,
廊坊恒宇工具制造有限公司,"Langfang Hengyu Thread Tools Co., Ltd.",E3-A441,,,,,,,,,
常州艾姆格精密工具制造有限公司,"Changzhou AMG Precision Manufacutre tools CO.,LTD.",E3-A442,,,,,,,,,
欧泰迪（四川）数控刀具有限公司,"Oytadi (Sichuan) CNC Tool Co., Ltd.",E3-A443,,,,,,,,,
常州市双锐数控刀具有限公司,"Changzhou Shuangrui CNC Tool Co., Ltd",E3-A445,,,,,,,,,
河北巨昌硬质合金有限公司,"HEBEI JUCHANG HARD ALLOY CO., LTD",E3-A446,,,,,,,,,
常州市海钢工具厂,Changzhou City Haigang Tools Factory,E3-A447,,,,,,,,,
常州市久多工具有限公司,"Changzhou Jiuduo Tools Co., Ltd.",E3-A448,,,,,,,,,
四川百匠精密工具有限公司,"Sichuan Baijiang Precision Tools Co., Ltd",E3-A449,,,,,,,,,
无锡蓝赫精密工具有限公司,"WUXI LACH PRECISION TOOLS CO.,LTD",E3-A451,,,,,,,,,
东莞市环盛数控科技有限公司,"Dongguan Huansheng CNC Technology Co., Ltd",E3-A452,,,,,,,,,
三河市燕郊润德超硬材料有限公司,YANJIAO RUNDE SUPERHARD MATERIAL CO.，LET,E3-A453,,,,,,,,,
深圳市畦田达科技有限公司,"Shenzhen Qitianda Techology Co.,Ltd.",E3-A455,,,,,,,,,
常州市志伟工具有限公司,"CHANGZHOU CITY ZHIWEI TOOLS CO.,LTD",E3-A481,,,,,,,,,
天津英德诺机械设备有限公司,TIANJIN INTERNOR MECHANICAL EQUIPMENT CO;LTD,E3-A482,,,,,,,,,
常州艾恩希纳米镀膜科技有限公司,"Advanced Nano Coating Technology Co.,Ltd.",E3-A483,,,,,,,,,
贵州劲锋精密工具有限公司,"GUIZHOU JINFENG PRECISION TOOLS CO.,LTD",E3-A485,,,,,,,,,
常州正河源数控工具有限公司,"ZHENGHEYUAN TOOL CO.,LTD",E3-A486,,,,,,,,,
无锡瑞邦工具技术有限公司,Wuxi Ruibang Tool Technology Co.Ltd,E3-A501,,,,,,,,,
威琰机械科技（上海）有限公司,"Wei Yan Mechanical Technology (Shanghai) Co.,Ltd.",E3-A502,,,,,,,,,
南昌市恒鑫工具有限责任公司,"NanChang HengXin Tools CO., Ltd",E3-A503,,,,,,,,,
上海至宝堂机电科技有限公司,"Shanghai zhibaotang electromechanical technology co., ltd",E3-A505,,,,,,,,,
成都茵普科技有限公司,"CHENG DU YINPU TECHNOLOGY Co.,Ltd",E3-A506,,,,,,,,,
宁波汉江工具销售有限公司,NINGBO HANJIANG TOOL SALES CO.LTD,E3-A507,,,,,,,,,
江阴市辰炜精密工具有限公司,"JIANGYIN CHENWEI PRECISION TOOLS CO., LTD.",E3-A508,,,,,,,,,
江苏锋源工具有限公司,"JIANGSU FENGYUAN TOOLS CO., LTD.",E3-A509,,,,,,,,,
赣州澳克泰工具技术有限公司,"Ganzhou Achteck Tool Technology Co., Ltd.",E3-B001,,,,,,,,,
上海工具厂有限公司,"Shanghai Tool Works Co., Ltd.",E3-B101,,,,,,,,,
力锋精密工具（浙江）有限公司,"Lifeng Precision Tools(Zhejiang) Co., Ltd.",E3-B102,,,,,,,,,
哈尔滨第一工具制造有限公司,Harbin No.1 Tool Manufacture Corporation. Ltd.,E3-B103,,,,,,,,,
国机金刚石（河南）有限公司,"Sinomach Diamond (Henan) Co., Ltd.",E3-B105,,,,,,,,,
成都工具研究所有限公司,"Chengdu Tool Research Institute Co., Ltd.",E3-B105-1,,,,,,,,,
株洲华锐精密工具股份有限公司,"Zhuzhou Huarui Precision Cuttting Tools Co., Ltd.",E3-B111,,,,,,,,,
成都邦普切削刀具股份有限公司,"Chengdu Bangpu Cutting Tools Co., Ltd.",E3-B112,,,,,,,,,
深圳市金洲精工科技股份有限公司,Shenzhen Jinzhou Precision Technology Corp.,E3-B113,,,,,,,,,
河冶精密工模具（河北）有限公司,"Heye Tool & Mold Co., Ltd",E3-B115,,,,,,,,,
郑州市钻石精密制造有限公司,"Zhengzhou Diamond Precision Manufacturing Co., Ltd.",E3-B116,,,,,,,,,
广东维鼎数控科技有限公司,"Guangdong Weiding CNC Technology Co.,Ltd",E3-B181,,,,,,,,,
常州埃特法斯工具有限公司,"Changzhou Aitefasi Tool Co., Ltd.",E3-B182,,,,,,,,,
常州市兆华塑料制品有限公司,"CHANGZHOU ZHAOHUA PLASTICS Co. , Ltd.",E3-B183,,,,,,,,,
株洲欧科亿数控精密刀具股份有限公司,"OKE Precision Cutting Tools Co., Ltd.",E3-B201,,,,,,,,,
湖南博云东方粉末冶金有限公司,"Hunan Boyun-Dongfang Powder Metallurgy Co., Ltd.",E3-B202,,,,,,,,,
温岭市宏中数控刀具有限公司,NC tool in macro,E3-B203,,,,,,,,,
株洲金特硬质合金有限公司,"Zhuzhou JINTE cemented carbide Co,.ltd",E3-B205,,,,,,,,,
宁波三韩合金材料有限公司,"Ningbo Sanhan Alloy Material Co., Ltd",E3-B206,,,,,,,,,
德一克精密工具（苏州）有限公司,"De One Gram Precision Tools (Suzhou) Co.,Ltd",E3-B211,,,,,,,,,
汉江工具有限责任公司,HANJIANG TOOL CO LTD,E3-B212,,,,,,,,,
山东泰丰宝源数控机床附件有限公司,"Shandong Taifeng Baoyuan Numerical Control Machine Tool Accessories Co., Ltd.",E3-B213,,,,,,,,,
株洲博欧硬质合金有限公司,"Zhuzhou Boou Hard Alloy Co., Ltd.",E3-B215,,,,,,,,,
广东华升纳米科技股份有限公司,"GUANGDONG HUASHENG NANOTECHNOLOGY CO., LTD",E3-B216,,,,,,,,,
浙江浪潮精密机械有限公司,"Zhejiang Langchao Precision Machinery Co., Ltd.",E3-B281,,,,,,,,,
上海洛友精密工具有限公司,"Shanghai Luoyou Precision Tools Co.,Ltd.",E3-B282,,,,,,,,,
恩思切削工具（江苏）有限公司,ENS Cutting Tools (Jiangsu) LTD,E3-B283,,,,,,,,,
常州聚美精密工具有限公司,"CHANGZHOU JOOMEI PRECISION TOOL CO.,LTD.",E3-B285,,,,,,,,,
浙江欣兴工具股份有限公司,"Zhejiang Xinxing Tools Co., Ltd.",E3-B301,,,,,,,,,
河冶科技股份有限公司,"HEYE SPECIAL STEEL CO., LTD",E3-B302,,,,,,,,,
太原工具厂有限责任公司,"Taiyuan Tool Factory CO.,LTD.",E3-B303,,,,,,,,,
江苏天工精密工具有限公司,JIANGSU TIANGONG PRECISION TOOLS COMPANY LIMITED,E3-B305,,,,,,,,,
河南四方达超硬材料股份有限公司,"SF DIAMOND CO.,LTD.",E3-B306,,,,,,,,,
上海名古屋精密工具股份有限公司,"Shanghai Nogoya Precision Tools Co., Ltd.",E3-B307,,,,,,,,,
苏州新锐合金工具股份有限公司,Shareate Tools Ltd,E3-B311,,,,,,,,,
台州市恒大刀刃具有限公司,Tai zhou heng da cutting tool,E3-B312,,,,,,,,,
上海井研精密工具有限公司,"Shanghai Jingyan Precision Tools Co,Ltd",E3-B313,,,,,,,,,
大连远东工具有限公司,TDC Cutting Tools Inc.,E3-B315,,,,,,,,,
常州三喜数控刀具有限公司,CHANG ZHOU SAN XI SHU KONG DAO JU YOU XIAN GOBF SI,E3-B321,,,,,,,,,
苏州永之越数控科技有限公司,Suzhou Yongzhiyue CNC Technology Co.Ltd.,E3-B322,,,,,,,,,
江阴塞特精密工具有限公司,"Jiangyin SAT Precision Tool Co., Ltd",E3-B323,,,,,,,,,
一汽天奇精锐（常州）工具有限公司,"Faw Tianqi Precision (Changzhou) Tools Co., Ltd.",E3-B325,,,,,,,,,
江西江硬新材料有限公司,JiangxiJiangyingXinCaiLiaoYouxiangs,E3-B326,,,,,,,,,
德州国昌机械有限公司,"Dezhou Guochang Machinery Co.,LTD",E3-B381,,,,,,,,,
圆兴（厦门）精密工具有限公司,XIAMEN YUANXING PRECISION TOOL CO;LTD,E3-B382,,,,,,,,,
无锡方寸工具有限公司,"Wuxi FCTOOLS Co., Ltd.",E3-B383,,,,,,,,,
常州市纳固精密工具有限公司,"CHANGZHOU CITY NAGU PRECISION TOOLS CO,LTD.",E3-B385,,,,,,,,,
浙江神钢赛欧科技有限公司,"Zhejiang SGSO Technology Co., Ltd.",E3-B401,,,,,,,,,
苏州秀钻精密工具有限公司,"Suzhou Xiuzuan Precision Tool Co.,Ltd.",E3-B402,,,,,,,,,
烟台富勒姆刀具有限公司,"Yantai Fullove Cutting Tools Co., Ltd.",E3-B403,,,,,,,,,
哈尔滨山纳工具制造有限公司,"HARBIN SHANNA TOOLS MANUFACTURE CO.,LTD",E3-B405,,,,,,,,,
常州法兰特工具有限公司,"Changzhou Falante Tools Co., Ltd.",E3-B411,,,,,,,,,
哈尔滨圣洋工具厂,Harbin ShengYang Tools Factory,E3-B412,,,,,,,,,
西安超克能超声技术研究院有限公司,CHAOKENENG,E3-B413,,,,,,,,,
广东鑫信智能装备有限公司,"GUANGDONG CINCY INTELLIGENT EQUIPMENT CO.,LTD.",E3-B415,,,,,,,,,
太仓瑞鼎精密机械科技有限公司,"Retooling Precision Machining Tech (TaiCang)Co.,Ltd.",E3-B421,,,,,,,,,
济宁捷合机械有限公司,"Jining Jiehe Manufacturing Co.,LTD",E3-B422,,,,,,,,,
阿斯图精密工具（上海）有限公司,"AST Precision Tools (Shanghai) Co., Ltd.",E3-B423,,,,,,,,,
常州市耐力工具厂,Changzhou City Naili Tools Factory,E3-B431,,,,,,,,,
喜威一（北京）刀具有限公司,"CVE (Beijing) Carbide Tools Co., Ltd.",E3-B432,,,,,,,,,
上海哈宇工具有限公司,"Shanghai Hayu Tool Co., Ltd.",E3-B433,,,,,,,,,
河北恒凯硬质合金科技有限公司,"Hebei Hengkai Cemented Carbide Technology Co.,Ltd",E3-B435,,,,,,,,,
弗克森切削技术（苏州）有限公司,"Vorkeen Cutting Technology (Suzhou) Co., Ltd",E3-B481,,,,,,,,,
成都联翔新材料有限公司,chengdu lianxiang new material CO;LTD.,E3-B482,,,,,,,,,
苏州星球精密工具有限公司,"Suzhou Xingqiu Precision Tools CO.,Ltd",E3-B483,,,,,,,,,
汉中市智海精密机械工具有限责任公司,"Hanzhong Zhihai Precision Mechanism & Tool Co., Ltd.",E3-B485,,,,,,,,,
常州市西夏墅工具研究所有限公司,"Changzhou Xixiashu Tool Research Institute Co., Ltd.",E3-B486,,,,,,,,,
上海日初工具有限公司,"Shanghai Richu Tools Co., Ltd.",E3-B487,,,,,,,,,
自贡市浩鑫工具材料有限责任公司,"Zigong Haoxin tool materials limited liability co.,Ltd",E3-B501,,,,,,,,,
昆山固恒强硬质合金有限公司,"Kunshan Guhengqiang Cemented Carbide Co.,ltd",E3-B502,,,,,,,,,
温岭市鸿泰工量具有限公司,"Zhejiang Hongtai Tools Co.,Ltd",E3-B503,,,,,,,,,
江西锐利诚新材料有限公司,"JIANGXI RUILICHENG NEW MATERIAL CO., LTD.",E3-B505,,,,,,,,,
大熊实业科技（深圳）有限公司,"Daxiong Industrial Technology (Shenzhen) Co. , Ltd.",E3-B506,,,,,,,,,
常州钧焯工具有限公司,"Changzhou Junzhuo Tools CO.,LTD",E3-B507,,,,,,,,,
东莞市建达鑫切削刀具有限公司,"Dongguan Jianda Xin Cutting Tools Co., Ltd.",E3-B508,,,,,,,,,
武汉机床有限责任公司,"Wuhan Machine Tool Co., Ltd.",E3-B509,,,,,,,,,
东莞市埃弗米数控设备科技有限公司,"Dongguan AFMING Numerical Control Equipment Technology Co., Ltd.",E4-A001,,,,,,,,,
乔锋智能装备股份有限公司,"Jirfine Intelligent Equipment Co., Ltd.",E4-A101,,,,,,,,,
扬州力创机床有限公司,"Yangzhou Super Machine Tool Co., Ltd.",E4-A102,,,,,,,,,
福建省威诺数控有限公司,"Fujian Weino CNC Co., Ltd.",E4-A103,,,,,,,,,
浙江希恩希拓斯科技有限公司,"Zhejiang Rajacnctools Technology Co., Ltd",E4-A181,,,,,,,,,
杭州博野精密工具有限公司,"HANGZHOU HIRONO TOOLS CO.,LTD",E4-A182,,,,,,,,,
苏州天音腾达机电工程有限公司,"Suzhou Tianyin Tengda Mechanical & Electrical Engineering Co. , Ltd",E4-A183,,,,,,,,,
山东豪迈数控机床有限公司,"Himile CNC Machine Tool (Shandong) CO.,LTD.",E4-A201,,,,,,,,,
江苏普拉迪数控科技有限公司,"PRATIC CNC Technology Co., Ltd.",E4-A202,,,,,,,,,
贝伟斯(安徽)数控机床有限公司,"BEIWEISI(ANHUI)CNC MACHINE TOOL CO.,LTD.",E4-A281,,,,,,,,,
温州宏丰合金有限公司,"WENZHOU HONGFENG ALLOY CO.,LTD",E4-A282,,,,,,,,,
克瑞特切削工具（宁波）有限公司,"KRTE CUTTING TOOLS (NINGBO) CO., LTD.",E4-A283,,,,,,,,,
常州市镜伦达机械有限公司,"CHANGZHOU JINGLUNDA MACHINERY CO.,LTD",E4-A285,,,,,,,,,
青岛辉腾机械设备有限公司,"Qingdao Huiteng Machinery Equipment Co., Ltd",E4-A301,,,,,,,,,
江南数控机床有限公司,"Jiang Nan CNC Machine Co., Ltd.",E4-A302,,,,,,,,,
东莞市宝科精密机械有限公司,"DONGGUAN BAOKE PRECISION MACHINERY CO.,LTD.",E4-A311,,,,,,,,,
拓介数控（常州）有限公司,TUOJIE,E4-A312,,,,,,,,,
浙江意控机床有限公司,"ZHEJIANG YIKONG MACHINE TOOL CO., LTD",E4-A313,,,,,,,,,
苏州群志机械设备有限公司,KANSTILL,E4-A315,,,,,,,,,
台州华达工量具制造有限公司,"Taizhou Huada Measuring Tools Manufacturing Co., Ltd.",E4-A381,,,,,,,,,
苏州富莱克精密工具有限公司,"Fulaike (Suzhou) Cutting Tools Co., Ltd.",E4-A382,,,,,,,,,
东莞市起跃数控刀具有限公司,"Dongguan qiyue numerical control tool co., ltd",E4-A383,,,,,,,,,
大连荣程机械有限公司,"DALIAN R AND C MACHINERY CO.,LTD.",E4-A401,,,,,,,,,
常州瑞其盛精密机械有限公司,"Changzhou Ruiqisheng Precision Machinery Co,.Ltd",E4-A402,,,,,,,,,
大白精密机床（江苏）有限公司,"Dabai precision machine tool Jiangsu Co., Ltd. gives",E4-A403,,,,,,,,,
厦门大金机械有限公司,"Xiamen Takam Machinery Co., Ltd.",E4-A405,,,,,,,,,
武汉华佑数控设备有限公司,"Wuhan HuayouCNCEquipment Co., Ltd.",E4-A411,,,,,,,,,
广州德力数控设备有限公司,"Guangzhou DELI CNC Equipment Co.,Ltd",E4-A412,,,,,,,,,
东莞市高冶切削工具有限公司,"Koyincut Tools Co., Ltd.",E4-A421,,,,,,,,,
